date,category,volume,avg_price,competitor_price,promo_depth,promo_share,feature_display,distribution_acv,tv_grps,digital_spend,avg_temp_c,cpi_food,consumer_confidence
2023-07-09,Baby Formula,299542.0,30.672727006279572,30.707462232531014,7.544677825630494,15.586356651171945,6.5874583100246,66.71724065291315,0.0,60.62595977411912,23.32013406968531,118.87001498637167,81.59234220215897
2023-07-16,Baby Formula,350777.0,30.462812597675264,30.637230881576674,10.846173097913901,16.556323028303126,7.6157402870732565,66.29798962311854,0.0,51.12290313372521,24.183890887028248,118.852590892221,81.16496403969586
2023-07-23,Baby Formula,465715.0,30.321321541029562,30.292425496263785,10.785193659991673,11.148913154515123,9.514513955372546,67.92516879309215,67.17279895496885,97.92652460972788,23.488337410510248,119.00775308829685,80.56987251243564
2023-07-30,Baby Formula,341821.0,30.89140278574633,30.960556294755424,9.99443069814097,16.225497287923375,4.333151472493134,65.75921216226834,0.0,101.08396400383948,21.232067127841,119.27280006695456,80.02480655989163
2023-08-06,Baby Formula,312643.0,30.959928277713413,30.137536695469834,8.001839666175432,13.07963142849195,5.470327256951854,67.58059302833936,0.0,83.08192077983303,21.938955975221692,119.17296291223609,81.19231479198794
2023-08-13,Baby Formula,461217.0,30.80319587901907,30.22712098768828,7.499590058592465,14.133751604450987,5.69663402955501,67.51128894126529,81.5279952026847,115.48552905446994,21.697624631206853,119.33281868925044,81.46808597231951
2023-08-20,Baby Formula,432285.0,30.54768716403376,29.519228131696313,10.070201293651557,14.158660396085288,5.435971614571415,68.79574201021433,75.82436736389747,49.114114268525306,23.200054649484837,119.59757865239736,80.44173608427003
2023-08-27,Baby Formula,421860.0,30.59087380845288,30.137199274384777,7.0923149892713635,12.39638044033561,7.232066031623232,69.85200884998268,111.22500279808247,49.10665835725516,22.40096314188521,119.67056200598739,82.03697865495275
2023-09-03,Baby Formula,482472.0,30.69380720680648,30.09974865510445,11.823315694805572,17.38904061240142,8.470748393983714,68.90957019191242,71.77199732604403,74.40655678314648,21.766996630453022,120.00632042933103,81.41811326706994
2023-09-10,Baby Formula,297720.0,30.969605594893615,30.31368354404924,9.079825996751321,11.154430197359412,8.532102768057545,67.76998053861062,0.0,32.32847044346351,20.681782453968417,120.18196520273689,83.35033218604883
2023-09-17,Baby Formula,294224.0,30.38068585631806,30.259346512901683,7.344593988371957,12.697995499555446,4.719391488185115,68.34182504484845,0.0,42.59123667163807,17.861984809120294,120.12685815028836,81.37145143422492
2023-09-24,Baby Formula,416837.0,30.511184868536315,32.04647461262738,7.662029491723152,11.95281395540626,5.788467643337323,67.0366571751498,81.2974626319405,84.57739599405909,16.9288689829114,120.2027384754898,82.65448831807383
2023-10-01,Baby Formula,449616.0,30.80439625021057,30.181822322460015,7.575601212122017,16.62595715469351,5.77037529924366,68.8942382795265,289.9683722935785,37.61576454749879,16.35401814795208,120.13525871783602,83.40240936850219
2023-10-08,Baby Formula,314163.0,30.718840365821883,29.816219950805692,8.931674808990767,12.699808017989898,6.7307354589033785,69.71285997844095,0.0,51.7455295094105,15.214946890585782,120.1964901192066,83.55671784431773
2023-10-15,Baby Formula,368957.0,30.844039499029194,30.152798845653315,4.933465054537937,14.145318974189987,5.598286804965508,68.69012563925519,75.90279011040167,61.13981787600181,16.153524290801897,120.4904426403884,82.3970637286763
2023-10-22,Baby Formula,419916.0,31.438219935076855,29.455092084864162,7.3482960780886755,17.037956554310608,6.631948103399817,69.49788848388762,44.01675004463493,107.42026727052682,14.85167086321712,120.66129110026814,83.83074829927585
2023-10-29,Baby Formula,526493.0,30.788918268704187,31.003739973465006,9.213195245573337,12.929558636543211,6.767228746468685,71.06945507033072,253.4136305934111,169.09679081026127,12.310678589845459,120.74506177960909,84.47593370864314
2023-11-05,Baby Formula,325206.0,30.759794414330337,29.64292378591016,7.13491937512147,17.48247031230272,5.213565992279757,69.85912627453902,0.0,102.6972482931064,10.352567542823484,120.91534886887615,85.9091980743163
2023-11-12,Baby Formula,309870.0,30.823731975925508,29.95637783418389,9.510670991943162,10.025824491786402,6.979307811118047,68.23414886608613,0.0,60.06038370091544,8.531475050774244,121.03602128888883,84.99625849093209
2023-11-19,Baby Formula,431056.0,31.16829088476299,29.42787304920407,8.30090546641983,14.931564083392491,6.723575474615398,69.72830300673954,73.10311604098163,44.850768564923996,10.291873917742569,120.90597928914818,85.26356073272406
2023-11-26,Baby Formula,358781.0,30.778819198032114,29.515386065293253,8.719904224711657,19.31278402820366,8.198679712307369,70.91988127643985,0.0,107.78169456455666,7.862900996466086,120.97991736643458,86.54559455185677
2023-12-03,Baby Formula,501357.0,30.719972461546547,30.169680902555353,12.751654749297668,14.657354385666945,7.85278957549592,69.08295718690488,121.40569307558806,111.65271999914434,7.835519470779903,121.32928527249656,85.89360982614991
2023-12-10,Baby Formula,407350.0,30.6828054831512,29.641487493341266,9.164037523018408,28.39462175475223,6.80719691990007,70.67732153858364,0.0,70.83183551545694,4.829770497467159,121.16471615643681,87.2195082844071
2023-12-17,Baby Formula,510665.0,31.384024524618873,28.447691575279382,9.688719779631501,20.671914213881507,8.035469375962677,69.62846449376211,98.76764230963431,88.43597214329507,5.653950762722352,121.43272709092815,86.44887049099735
2023-12-24,Baby Formula,543822.0,31.13070565775295,31.10058625873373,8.94122421191971,18.449572034800234,5.915637900496933,69.27365017151452,113.21437203171548,102.80735082940484,5.676836057330993,121.476511380826,88.46585908039776
2023-12-31,Baby Formula,509006.0,31.399193275747646,29.710633958621894,8.467099139517929,15.459598680683186,4.830239815119794,71.82689601076224,150.545771814586,46.75933098020074,4.219753868820218,121.71197182956448,87.9319187380164
2024-01-07,Baby Formula,514959.0,31.218773738473395,29.58549939735748,6.581668705545836,21.85428914714512,6.140053528428126,68.73675900734192,123.00072958647348,75.26164405890705,3.307700414456305,121.67073597035863,87.33127593447433
2024-01-14,Baby Formula,349314.0,31.512817768817147,31.415926365045564,7.446832270526861,12.609673258463454,6.235798122101066,71.78741307553773,0.0,70.37504610857891,3.332120091293826,122.1350784919235,89.78275644677238
2024-01-21,Baby Formula,348057.0,31.94206125772933,29.72108120076681,6.506471027441034,10.987634648641889,4.7156856822080275,73.0121326212327,0.0,122.06027598058179,4.758976454585221,122.09377270265706,90.14685653589522
2024-01-28,Baby Formula,445550.0,31.62964506393736,30.490685019668522,6.760979517126052,11.315210407783113,5.7199790611890915,71.36510008588311,80.06197512050502,53.733107823500575,6.083046613071854,122.3535621247256,89.83380523869856
2024-02-04,Baby Formula,486942.0,31.517161534936125,31.153854582886066,7.5457007644159,14.343229878966238,5.750644828584514,71.5973527448058,150.50623533488834,64.19132573028153,5.009577459216099,122.36878016148776,92.41964193304611
2024-02-11,Baby Formula,551917.0,31.308737802743178,31.792430868467264,6.835164858519994,12.824300707359317,6.028650292974133,71.2803086114124,174.76008614207154,125.12740434881408,4.581781570347554,122.3550342107482,90.25786690132654
2024-02-18,Baby Formula,560047.0,31.052882066186047,31.209202076973245,8.028908051075378,21.633237401325136,6.6726180977247695,70.2062088752368,68.5539004398598,79.25825472112508,6.86057495143317,122.37357205468378,92.28628793510853
2024-02-25,Baby Formula,408050.0,31.096559300860758,31.076649020563984,8.083170714616534,17.643631388088824,7.921019599994246,71.96098080453858,0.0,73.51533899368549,5.095358371202252,122.61972888033344,93.60114224391505
2024-03-03,Baby Formula,564096.0,31.432466542617664,29.57770411988956,8.64680270462575,16.9717030250602,4.662866294105679,71.54526017446508,135.62726175593403,156.2504937374449,7.519082032014636,122.60227840753896,92.63034720971726
2024-03-10,Baby Formula,500420.0,32.06542500824087,29.459455110003983,8.558751051684123,15.348671882120339,8.042885279472904,73.17405457260665,47.49595376300118,79.43378063255516,8.160192840209376,122.84085719917626,92.51290250608803
2024-03-17,Baby Formula,391446.0,31.348847073025954,30.456875881493005,7.374523324831433,14.509328958410828,6.238528941363142,73.76282086473196,0.0,114.6301321335693,9.82063498238303,122.72611076692537,93.59378995577292
2024-03-24,Baby Formula,505058.0,31.13809545849111,30.05968505410563,9.35566612724859,15.472912722674831,6.097977267581945,72.28363622317198,52.11500134991431,112.04975827634371,9.377090484507072,122.99170751605573,93.55866064161698
2024-03-31,Baby Formula,374008.0,31.082857862304344,31.04516311672627,8.672231645403578,14.683236916303768,8.77355305355106,74.18132321671409,0.0,56.08357562161954,13.419656677831362,122.9365114904099,94.50439653851932
2024-04-07,Baby Formula,566156.0,31.581758010926322,29.906699717995654,8.828602535560504,15.240004046858347,7.680281007344424,74.5117613264567,162.43974174751312,76.35352474127309,12.72156315269494,123.2549657560768,96.73613567181104
2024-04-14,Baby Formula,570050.0,30.895616020085544,29.591977392286555,10.78716719219501,15.342761182594106,10.726401284030802,71.6816644112941,161.49591760490387,45.46742809492764,13.77645361359137,123.40436880281744,94.04926986155715
2024-04-21,Baby Formula,490744.0,31.579285077826228,31.887262534326762,8.491451833066451,16.19431956718143,8.021573534014964,73.03556916901302,70.48624513671312,36.27535240218294,17.111647048668868,123.37670081268017,95.29214618858684
2024-04-28,Baby Formula,520744.0,31.582378277526807,31.116309451792777,7.55270609246798,11.384780372932338,10.816143050097823,73.8937659972273,175.78056555613108,193.5870536820523,16.516168944312845,123.3218562824755,95.76010923972896
2024-05-05,Baby Formula,381536.0,31.57741389676419,30.554298860379248,6.978374421311373,14.962919373143272,7.497148186892237,74.45288356911648,0.0,65.88708713715353,18.310955581178668,123.6919543845386,96.89738075854284
2024-05-12,Baby Formula,465449.0,32.26105496255918,29.831771269793382,8.368058310301551,11.376539618838493,5.753579820775794,75.77361359480838,56.50323259847717,41.52625088562602,19.42603292834756,123.2484818737358,96.85295452542081
2024-05-19,Baby Formula,364623.0,31.792536510834545,30.57791659077746,5.6722609359287555,14.759833836206179,3.7541901312531016,73.75355710636232,0.0,49.06710726055529,17.88353372268214,123.80408303176728,96.14681754846082
2024-05-26,Baby Formula,542843.0,31.672326205716672,31.06640483714,7.400216337062033,17.15850083712225,8.099510320082723,74.54882981128756,78.78783074654534,152.82366746601303,18.327597520483177,123.84518544586241,97.13993264887729
2024-06-02,Baby Formula,591773.0,31.651709968313277,29.770165820424022,9.603204642548455,13.688075193686107,8.390494407863871,74.36822810478266,248.62377797978118,54.36260256753608,21.338936173713225,124.18059415403978,96.32842582137256
2024-06-09,Baby Formula,402132.0,31.258632988567836,29.89547891760039,10.87084482762567,19.08226935471776,6.131152621539179,73.30824969804709,0.0,58.39773770700329,23.01142860569013,124.38074650679314,99.37073201268541
2024-06-16,Baby Formula,419852.0,31.268857644297935,31.20547745270087,9.693798374159948,18.221802371820043,6.833622580630622,73.21949542877843,0.0,94.71872413911149,22.860692947824973,124.252816218326,98.01224786271693
2024-06-23,Baby Formula,422755.0,30.832163913204727,30.70706430321028,8.364295597320158,19.14694059956084,11.546163599962671,75.45262915515674,0.0,86.06923162813914,25.85112185301724,124.21703228857311,98.81316920422312
2024-06-30,Baby Formula,393628.0,32.041952438809204,29.67358159730008,9.23859759377561,14.442752036048525,5.438718400901966,75.51267318496646,0.0,50.57912654402836,24.671260281718553,124.71727218654783,99.28242861244375
