date,category,avg_price,competitor_price,promo_depth,promo_share,feature_display,distribution_acv,tv_grps,digital_spend,avg_temp_c,cpi_food,consumer_confidence
2027-04-18,Baby Formula,33.77221295734585,,8.466714662318225,16.230844946933846,,83.81777072639278,61.95742871256014,71.84984808948413,14.44936565282504,,107.09590844448124
2027-04-25,Baby Formula,33.85375172479372,,8.20901745013062,16.17343585283584,,84.16159697902413,61.63972158696849,72.78663529135112,15.74259747347868,,106.86052148701367
2027-05-02,Baby Formula,33.94098317339922,,7.963415102852489,15.847308200103532,,84.55061478088355,60.73646005059222,69.4756519648096,16.909711918698036,,106.76970292659588
2027-05-09,Baby Formula,33.98919782133447,,7.863713103697998,15.374034744322852,,84.75645248412526,61.68421454536373,63.07216977905635,17.976539172705092,,106.81558667011835
2027-05-16,Baby Formula,33.96942597150027,,7.982989692670579,15.132611628625758,,84.653030249433,65.33033220655047,58.29728794988603,18.95870041302729,,106.88957586483642
2027-05-23,Baby Formula,33.886608330870935,,8.288830994393622,15.506487267126712,,84.29694720300779,70.53417993908911,59.80387787347361,19.824294032308963,,106.89994921318926
2027-05-30,Baby Formula,33.77700282296772,,8.669815831442326,16.57327714260525,,83.88770905981389,74.81276235227318,68.0901235468056,20.535119334403184,,106.858751753661
2027-06-06,Baby Formula,33.68702925243684,,9.012080010030033,17.988254356848838,,83.64012583158697,75.5800703377705,78.46583334649613,21.121998403241125,,106.8657336496266
2027-06-13,Baby Formula,33.648612659372674,,9.264904044994594,19.167944110087852,,83.65685116042933,71.47122293851734,84.23021049815263,21.70439634359141,,107.00968121349925
2027-06-20,Baby Formula,33.66708605268057,,9.445602830151078,19.644827486230433,,83.88183046665414,63.241969185740835,81.72538069660341,22.409255680902298,,107.27749461199062
2027-06-27,Baby Formula,33.726777037300884,,9.587514994253059,19.331926055690683,,84.15578772650889,53.74733058131807,73.22022505629977,23.242682226527048,,107.55115798102436
2027-07-04,Baby Formula,33.80604776864879,,9.684238992223934,18.51332114579845,,84.32766939507252,46.75063710096937,65.19101244338468,24.029632850165832,,107.69478272703775
2027-07-11,Baby Formula,33.88860770867427,,9.684784817923186,17.595191951870717,,84.346061434066,44.93140909374131,63.27212732885436,24.496679016535126,,107.65718593175443
2027-07-18,Baby Formula,33.96438986426051,,9.545923040965969,16.82968191863927,,84.27658460621215,48.156228930686524,67.91133611101704,24.455743333873905,,107.50490431641242
2027-07-25,Baby Formula,34.02426446935146,,9.292341839799063,16.219857664551483,,84.24393925713777,53.239487258907054,74.24724597290472,23.95050483659153,,107.36220527580987
2027-08-01,Baby Formula,34.05806189244365,,9.023010283541801,15.644068690162177,,84.34313157571333,55.6674534127369,76.29348413349362,23.24063505468976,,107.3130542269217
2027-08-08,Baby Formula,34.060394859954634,,8.847067785616957,15.054571798003225,,84.57671808150803,52.42715330123539,71.97273236033293,22.621392389580606,,107.34786697928716
2027-08-15,Baby Formula,34.03891846119668,,8.7972565564392,14.562412303529118,,84.85234521478577,44.129667557289295,64.83521679622196,22.21124045087435,,107.39410353972141
2027-08-22,Baby Formula,34.014925625604384,,8.79587455180011,14.343120267002277,,85.03674451628044,34.89771878770655,61.03451576575315,21.87402741340738,,107.39558210450572
2027-08-29,Baby Formula,34.011856143158354,,8.71005614697189,14.466781815612677,,85.03219978222333,29.96536267210122,64.0675859586992,21.34025350393856,,107.36633000952114
2027-09-05,Baby Formula,34.038815555672784,,8.458715119935063,14.819001378700708,,84.83298559999186,32.57771667352364,71.6558668487665,20.43263890068822,,107.37292492466767
2027-09-12,Baby Formula,34.08285000365854,,8.08561283127882,15.185799655776265,,84.53242769413106,42.29769127447305,77.39284247951987,19.214759707991426,,107.4665427432891
2027-09-19,Baby Formula,34.11833229129726,,7.735488626016326,15.418410709696118,,84.27710397196917,55.75332965580347,75.85609993740579,17.941836584119688,,107.6308080407211
2027-09-26,Baby Formula,34.12775972019613,,7.548297034883974,15.52147735044916,,84.19140953985229,69.00067597910382,67.0262829662204,16.8535515939133,,107.79450574336575
2027-10-03,Baby Formula,34.11732601876557,,7.556607602455889,15.58748547317396,,84.31190640278021,79.527310901503,56.42189750984266,15.979088889935602,,107.89640306533471
2027-10-10,Baby Formula,34.113064466457566,,7.67265138485154,15.655586405614795,,84.56812380540805,86.43696235519033,50.85890171659837,15.116278396512039,,107.94027366821364
2027-10-17,Baby Formula,34.138569721287,,7.7791421102966805,15.65434692687738,,84.82321394639449,89.10764587625425,53.27742383599431,14.004856829371981,,107.98710603971145
2027-10-24,Baby Formula,34.19140835662778,,7.849224285959656,15.510463203229142,,84.95360429824117,86.08529750573524,60.75641326468886,12.554117047219894,,108.09053519245525
2027-10-31,Baby Formula,34.23855954065397,,7.990106137806572,15.33253956531914,,84.92080671748552,75.81060048727085,67.16538182328206,10.93902117672728,,108.23645139780473
2027-11-07,Baby Formula,34.237625358562354,,8.361684001751614,15.472120111989765,,84.78968323251125,58.99631604035844,68.14133413053172,9.484678371341598,,108.34684995061839
2027-11-14,Baby Formula,34.17000848059849,,9.023704500001761,16.338344872307413,,84.679657662541,40.559011021166,64.32147375820186,8.430368193950269,,108.34981538649608
2027-11-21,Baby Formula,34.0611144728856,,9.830927470907763,18.054876033722994,,84.680457856263,28.73694631921004,60.365758952218066,7.760890053357266,,108.25376944799282
2027-11-28,Baby Formula,33.97052850892057,,10.469500023086443,20.22119117808355,,84.79082197378003,30.929909272029608,60.82485485883115,7.236867509804328,,108.15420571520929
2027-12-05,Baby Formula,33.95679961788716,,10.625706860688295,22.01118029147566,,84.92500303758654,48.56990650416237,66.38958490738464,6.594428361774753,,108.15809242733884
2027-12-12,Baby Formula,34.04054872561654,,10.177619081116195,22.606651891608685,,84.98372029416522,74.73772068794145,73.52211143452898,5.751185328675042,,108.28714370765006
2027-12-19,Baby Formula,34.191386932748784,,9.278479322222575,21.696296172532726,,84.93691612396422,96.89279428047907,77.51878415962838,4.857150450327566,,108.44765767158903
2027-12-26,Baby Formula,34.34718437663507,,8.274892665117196,19.689436669302598,,84.85339766813092,103.67545453172292,76.25704817732388,4.160621488890881,,108.50312983801598
2028-01-02,Baby Formula,34.45151787281125,,7.516734504259731,17.479082786745145,,84.85005670573086,91.67559213555103,71.53734263271377,3.808860558486515,,108.39626732285501
2028-01-09,Baby Formula,34.48363502022612,,7.184590843062085,15.909361000344596,,84.99549150511459,67.69046666969615,67.17108033652309,3.748782206610656,,108.21646105940982
2028-01-16,Baby Formula,34.46277735960711,,7.237395601406502,15.313771321433824,,85.24234856786674,44.78461752852748,65.73858837063649,3.80113029925206,,108.14557206275758
2028-01-23,Baby Formula,34.42821466674219,,7.491857030131281,15.429175533476606,,85.4463324419744,34.55466335679543,66.86725977510253,3.8341637605806493,,108.31417105525051
2028-01-30,Baby Formula,34.41239268364182,,7.758448166439958,15.70547883878836,,85.46603364281528,40.520404097871165,68.29592663279752,3.8840161847286208,,108.68101814266674
2028-02-06,Baby Formula,34.425831250665766,,7.9375966655857635,15.746003700245728,,85.27322196832499,56.74048538744962,68.43417799095752,4.121169120898362,,109.03992700601026
2028-02-13,Baby Formula,34.46004679691268,,8.029235029035311,15.54619652239955,,84.9888048438317,72.2083596878876,67.89910589606271,4.696768631486881,,109.16120013752882
2028-02-20,Baby Formula,34.500397164952474,,8.080257241889377,15.387562125085758,,84.81017257697204,77.84485008853488,68.63774090164414,5.603124910974598,,108.96510704478463
2028-02-27,Baby Formula,34.53593647806703,,8.12989145956565,15.524778169393423,,84.87618607051971,71.51621168063151,71.6019939712489,6.666656161751936,,108.59246944141991
2028-03-05,Baby Formula,34.56024751033038,,8.19283632745028,15.94851637398571,,85.16626631764963,58.23190571111395,75.33382650981716,7.6768340124548855,,108.31232735314207
2028-03-12,Baby Formula,34.567727354366006,,8.273200954863656,16.40999310753589,,85.50985293385042,46.06949475501717,76.96192399913355,8.541462601723154,,108.33200797998033
2028-03-19,Baby Formula,34.553693010266315,,8.37532587660004,16.65377017553594,,85.70401655963884,40.986000281111906,74.8007758192921,9.341561541658441,,108.65142961129149
2028-03-26,Baby Formula,34.52082954321652,,8.491764126561343,16.632550670817434,,85.65718690753037,43.86979646473631,70.1239489835725,10.247913288897877,,109.06973809982014
2028-04-02,Baby Formula,34.4853642197763,,8.58389771697788,16.513021360393086,,85.45549223831233,51.190833931133106,66.30349837667222,11.37617249269287,,109.33502441021746
2028-04-09,Baby Formula,34.47358358122443,,8.587644007027084,16.482426849243765,,85.30234752873827,58.10115915941145,65.88525373723489,12.700711623134255,,109.32013198575457
2028-04-16,Baby Formula,34.50662445993646,,8.455903638350774,16.548491269682245,,85.3728408734668,61.565928015510664,68.1757055083966,14.087560770151473,,109.09368543033058
2028-04-23,Baby Formula,34.582887546136625,,8.209776992956412,16.52901518614842,,85.68585811668683,61.64628812663943,69.66174242445612,15.402098223300511,,108.84316583081707
2028-04-30,Baby Formula,34.67241184697029,,7.951700048065532,16.251117077524047,,86.08425993587007,60.64152064353159,67.15530139135183,16.59075149520491,,108.72284750536619
2028-05-07,Baby Formula,34.73050532315921,,7.817886744471476,15.7815319101934,,86.33668812686147,61.1386194335735,61.02690686516513,17.673137733799027,,108.7507591474445
2028-05-14,Baby Formula,34.72358791329277,,7.897321756547375,15.466241192269422,,86.28978207430859,64.33277543508275,55.55641687702632,18.671494485663715,,108.82854775159159
2028-05-21,Baby Formula,34.650070122319406,,8.176602161736247,15.712534175831262,,85.96692922326875,69.41614506554224,55.74661526287896,19.56155291636376,,108.8528337311095
2028-05-28,Baby Formula,34.54178249331752,,8.553553549506296,16.66946550606321,,85.5499308201502,74.06487835918662,63.036614299888065,20.30054790840874,,108.81503777241026
2028-06-04,Baby Formula,34.44528167790449,,8.908750438880052,18.062511946230263,,85.26149843235203,75.61012463826445,73.53895263182157,20.90284517436444,,108.80507037062962
2028-06-11,Baby Formula,34.396481737566226,,9.177776730061442,19.326546302343274,,85.23076288331708,72.38387009685611,80.54340190678528,21.47524868727514,,108.92191983250171
2028-06-18,Baby Formula,34.40552039833345,,9.36848072715922,19.947921084203013,,85.42860305009208,64.73251065619056,79.52478939114789,22.152814838270814,,109.17400718299395
2028-06-25,Baby Formula,34.45946739629269,,9.51619294198399,19.76357317820524,,85.70664308659057,55.19029312818424,71.68111766385353,22.971120256361495,,109.45760046161219
2028-07-02,Baby Formula,34.53666282468501,,9.623880009067665,19.004843398934717,,85.90411978072585,47.491993779419516,63.05609162379094,23.785725084770164,,109.63164040407581
2028-07-09,Baby Formula,34.61949375971519,,9.645926803953056,18.078903331166003,,85.94807134242195,44.662567114013854,59.83261055598985,24.32871521898786,,109.62459466766774
2028-07-16,Baby Formula,34.69711438457515,,9.532623501235243,17.279333415238753,,85.88569206483263,47.14435689167407,63.5405921317425,24.382883349081425,,109.48403950293721
2028-07-23,Baby Formula,34.76058002820687,,9.293913822057256,16.649783378389856,,85.83753840958003,52.22360059476524,70.05394346891622,23.946083802850904,,109.3311610931034
2028-07-30,Baby Formula,34.79968866240939,,9.018469680753032,16.075710292532644,,85.9099228455532,55.427150947220774,73.18147048426997,23.249030343674377,,109.26324233140957
2028-08-06,Baby Formula,34.80753103397622,,8.82031924262204,15.484780111347934,,86.12400018604079,53.27236846230517,69.88455535934605,22.597665927756022,,109.28751997277193
2026-08-16,Ground Coffee,10.440094378503286,10.191096608844704,17.675789850728115,30.188355050926706,16.151433689359507,90.7716255863621,50.23490575593407,60.423476780723476,,,105.44921398736795
2026-08-23,Ground Coffee,10.470055406369886,10.189148408317463,17.695608324899545,29.038406593047256,15.201563559180164,91.0657302596915,49.460430626872224,66.9515208701572,,,105.4420009285823
2026-08-30,Ground Coffee,10.492156379828929,10.221510097810942,17.570821905078667,28.27972141904018,14.79762884935938,91.09512287948442,40.078205946400935,70.80662143333231,,,105.41371334278061
2026-09-06,Ground Coffee,10.499182724154831,10.274182286626369,17.421038474320106,27.720574529071904,15.05323723652413,90.84626581783735,25.884586172786555,70.59983028762917,,,105.43365811237608
2026-09-13,Ground Coffee,10.47491093845443,10.313451863391517,17.528194275310266,27.67213082841057,15.719380220391194,90.52004784353194,13.184941288733903,67.37853515104881,,,105.54325644758725
2026-09-20,Ground Coffee,10.41074551054357,10.312015119111773,18.05156940535159,28.689111692120505,16.33184193766937,90.3788073325965,7.36475988307323,63.507858591788896,,,105.71334579494996
2026-09-27,Ground Coffee,10.32280869492782,10.27264418046902,18.81488131305331,30.9003712492552,16.5098833100101,90.54254976864802,10.025902876388546,60.88316804018011,,,105.86907728373917
2026-10-04,Ground Coffee,10.251755370344855,10.228465254088269,19.36804461602762,33.56604930102413,16.188281678686778,90.89573321475119,18.416664821323977,59.87587995174101,,,105.9581568477457
2026-10-11,Ground Coffee,10.23960009564881,10.217221082076234,19.311236699796485,35.37135556024726,15.632147161234938,91.1791606508588,27.435038024011615,59.68394178671776,,,105.99726775738888
2026-10-18,Ground Coffee,10.29751052008024,10.249022651482512,18.644955370721156,35.34942649943983,15.258273128700244,91.19364733869126,32.83805089631545,59.55599609396701,,,106.05168469698948
2026-10-25,Ground Coffee,10.389512751349592,10.294301188794524,17.861336610314623,33.731224035704635,15.414727506845765,90.95332269557429,33.56244359425688,59.69050525753155,,,106.1660936499901
2026-11-01,Ground Coffee,10.448600180437955,10.3038329052294,17.670253113275507,31.977473067859364,16.25517489196684,90.6687244745199,31.750930928899724,61.00066869761561,,,106.31237758337143
2026-11-08,Ground Coffee,10.41843920782372,10.246994759699174,18.52888329060905,31.84104195108631,17.726126350247014,90.57781576155566,30.689748977411167,64.00352417611802,,,106.4072959077248
2026-11-15,Ground Coffee,10.293167527711196,10.13865619772223,20.30318004358272,34.08487676409871,19.59229032690043,90.76344528466953,32.25562183762069,67.8992150999781,,,106.38901039028579
2026-11-22,Ground Coffee,10.12647559312054,10.032733819378967,22.306475018657878,37.80897713904496,21.445780625204076,91.1013854757134,35.67949738590042,70.76135181343881,,,106.28364723539724
2026-11-29,Ground Coffee,10.001636734477632,9.986027413580732,23.693853641329184,40.93023980901648,22.741585449885733,91.37248071775687,38.368605722380224,70.79606568848419,,,106.19606304145154
2026-12-06,Ground Coffee,9.981751119984501,10.019278073349358,23.94171784161535,41.51160688863749,22.94980184303666,91.4393175275319,38.013727494229514,67.68008752591605,,,106.22423483790399
2026-12-13,Ground Coffee,10.073533028324242,10.104711673253245,23.0950519849459,39.0077091789865,21.831799466390592,91.34163888440045,34.355693459079156,62.87300051392959,,,106.36849411647817
2026-12-20,Ground Coffee,10.22793101950219,10.188731000469204,21.646918328808653,34.56812533217195,19.687940135378273,91.23982754262374,29.363649477356393,58.619352468867724,,,106.51955813721082
2026-12-27,Ground Coffee,10.37451537284739,10.231385564712548,20.17867298392606,30.244996009979,17.34771920462093,91.26508962438086,25.823627440951615,56.421301891671995,,,106.54628506834638
2027-01-03,Ground Coffee,10.463831876156098,10.232237178921276,19.035439228703225,27.729671603160636,15.796559922387296,91.4087914199036,25.474167664528952,56.17771147165094,,,106.41573218930499
2027-01-10,Ground Coffee,10.489243997845136,10.224291351479957,18.24309241342669,27.504634302813017,15.604425837771002,91.54240673213434,28.03323016086102,56.61145303189205,,,106.2414057259043
2027-01-17,Ground Coffee,10.477617483906124,10.243365167581278,17.664482113664253,28.889248789746865,16.53164326158979,91.54299922379184,31.67164728379042,56.538087592559236,,,106.20760328918696
2027-01-24,Ground Coffee,10.461492991484489,10.298672381817859,17.217707106793938,30.757536991701635,17.635889374223204,91.40891733259024,34.387085944944076,55.86708080180463,,,106.42037505006586
2027-01-31,Ground Coffee,10.45620644880815,10.367322161302937,16.96744644208075,32.28135644659108,17.87995261436562,91.26274801608915,35.17448770875165,55.51330811663015,,,106.80402296687498
2027-02-07,Ground Coffee,10.457093698612555,10.414614206325572,17.038951605581723,33.19196846946905,16.86159914721066,91.24010356321827,34.23249331399372,56.36470718726338,,,107.1350392824845
2027-02-14,Ground Coffee,10.45338258283025,10.421352384276886,17.462410130776547,33.55793195561813,15.150194402488786,91.36383502660004,32.31715832801106,58.26609598400629,,,107.19913911260102
2027-02-21,Ground Coffee,10.442682880378019,10.395612568173341,18.101235801144654,33.47219680837935,13.955387091175623,91.51625052059643,30.004257498778827,59.952074750948,,,106.95540444119361
2027-02-28,Ground Coffee,10.432700859765951,10.361367646313617,18.726731088417107,33.00306362812546,14.32047704120626,91.53656223151982,27.548398758308036,60.032172144020926,,,106.57868140770586
2027-03-07,Ground Coffee,10.430724757638021,10.336346778537289,19.16609167142534,32.38846913369731,16.38720173153947,91.36168730592796,25.361810705464386,58.21624555017044,,,106.34163284075437
2027-03-14,Ground Coffee,10.433238354728179,10.319389215494095,19.392089881052456,32.13910401871899,19.24703521191041,91.08994861483616,24.491549967917685,55.74353389477541,,,106.42172586660934
2027-03-21,Ground Coffee,10.427323096631289,10.297444153502095,19.48508676447215,32.782027162041445,21.487616559151203,90.91192153470033,26.416858730819246,54.62348203879399,,,106.77752226576487
2027-03-28,Ground Coffee,10.40363013140483,10.264034274433309,19.516481353136932,34.36495966596869,22.056523477007755,90.96459058535116,32.07255923324855,56.256598766220286,,,107.18538645669794
2027-04-04,Ground Coffee,10.368938770364297,10.230845895942291,19.46809044502695,36.17158553060273,20.855354082830623,91.22842404603715,40.74328335782855,60.47906325579766,,,107.40437500115387
2027-04-11,Ground Coffee,10.345581822792463,10.220790534196235,19.259608461238763,37.02063470544242,18.6917641881357,91.5490433882986,49.74779402861967,65.69842735572892,,,107.34149132322491
2027-04-18,Ground Coffee,10.356163554384194,10.24805812206094,18.851239192022962,36.05314688322617,16.683297356557993,91.76019255443921,55.388856528771676,69.9150180960247,,,107.09590844448124
2027-04-25,Ground Coffee,10.405201844128847,10.30292308180544,18.31978558681528,33.44514363105078,15.571939767531866,91.80318730298302,54.785826003089085,71.79896211083782,,,106.86052148701367
2027-05-02,Ground Coffee,10.472870247469181,10.355514404356777,17.835027323285225,30.448619265709755,15.413789561648004,91.74791715003957,47.55068950383012,71.09982056833816,,,106.76970292659588
2027-05-09,Ground Coffee,10.526595430195863,10.376548073953472,17.558368220238293,28.643395967925986,15.781095517241713,91.70951633534199,36.277147584792054,68.33175950814942,,,106.81558667011835
2027-05-16,Ground Coffee,10.541845262317691,10.358343852661102,17.55624434728461,28.90910070024926,16.22873933177084,91.74320754022969,25.47681744338694,64.26416207595146,,,106.88957586483642
2027-05-23,Ground Coffee,10.516261326958965,10.319069210231438,17.80094578280954,30.879559769814907,16.628185687844013,91.81113055010664,19.478592074780515,59.74383337470913,,,106.89994921318926
2027-05-30,Ground Coffee,10.467248007622706,10.287299247477723,18.24228975515707,33.28934099247373,17.14406565427809,91.84274280285717,20.371442431160467,55.849967372470225,,,106.858751753661
2027-06-06,Ground Coffee,10.416829840334485,10.280300583010629,18.862611791837956,34.931860984199076,17.949176689056646,91.82227049357805,27.029653783552636,53.902019906552624,,,106.8657336496266
2027-06-13,Ground Coffee,10.377228093080452,10.293908683152273,19.64619399873868,35.47772508998849,18.971347159611117,91.81317668125743,35.69538748320586,54.92137115057555,,,107.00968121349925
2027-06-20,Ground Coffee,10.348310716659796,10.310985647714842,20.488328705627133,35.535563073995775,19.895915345899752,91.89179583473071,41.83572666540242,58.756990669771184,,,107.27749461199062
2027-06-27,Ground Coffee,10.32655826868112,10.319138005568051,21.14852735435036,35.963479697371476,20.398572342660664,92.05277480242205,42.396060623690964,63.64167109679496,,,107.55115798102436
2027-07-04,Ground Coffee,10.315048487556224,10.321059164655745,21.333273819492355,37.03936883705928,20.382894186070022,92.18313793125013,37.37189731578438,66.84297574552167,,,107.69478272703775
2027-07-11,Ground Coffee,10.324087092287435,10.32869859269667,20.88066444395372,38.18175894203228,20.01158341186626,92.1444222049107,29.890210167217436,66.26666893387168,,,107.65718593175443
2027-07-18,Ground Coffee,10.361863764575594,10.348001788610029,19.909038341769417,38.425386077864275,19.519959709882347,91.90141262879673,24.651208363868278,61.984460712592494,,,107.50490431641242
2027-07-25,Ground Coffee,10.424529528129648,10.369913498173373,18.790981562981482,37.2197614304214,18.997024419605395,91.58256074276157,25.398268304639913,56.487084965076015,,,107.36220527580987
2027-08-01,Ground Coffee,10.495939168655294,10.377413086713263,17.940614848976637,34.87091886680299,18.339619681705063,91.40467946139555,32.68731941047958,53.27331302903825,,,107.3130542269217
2027-08-08,Ground Coffee,10.558143486166353,10.362844147452634,17.558715796162005,32.28139663033288,17.41848979106215,91.50858895244684,43.2382756141435,54.62133326933114,,,107.34786697928716
2027-08-15,Ground Coffee,10.603157221342578,10.33898666902889,17.53139717305312,30.255919129384544,16.29617204874988,91.83648078390057,51.42196545866882,60.08037314031644,,,107.39410353972141
2027-08-22,Ground Coffee,10.634765340657333,10.331662089121753,17.567502437788782,28.994673290816205,15.283959281318825,92.15917602807842,52.24868260885481,66.76982139320273,,,107.39558210450572
2027-08-29,Ground Coffee,10.658402414806224,10.358090916642952,17.467763498087336,28.192071779808654,14.764070921011138,92.24386005368703,44.241592736287686,71.27613366266935,,,107.36633000952114
2027-09-05,Ground Coffee,10.66921020763594,10.409320515570018,17.303121459478547,27.589298650725098,14.910223809059483,92.03491316412493,30.47548773888396,71.78150477877855,,,107.37292492466767
2027-09-12,Ground Coffee,10.65165158644195,10.453564105079987,17.34524966680442,27.408106883090543,15.534509176881432,91.70219532392264,17.040916671299904,68.93938394580746,,,107.4665427432891
2027-09-19,Ground Coffee,10.594274622116219,10.46023412046681,17.796507913491567,28.204100623826914,16.190898981650733,91.51279243171408,9.742203626599071,65.01085305262269,,,107.6308080407211
2027-09-26,Ground Coffee,10.508121255892508,10.425863552652704,18.54527130316041,30.23034598735689,16.461990679968448,91.6239270992609,10.97870951589783,62.089097522260516,,,107.79450574336575
2027-10-03,Ground Coffee,10.430576093276125,10.379445835517254,19.1720272396117,32.904629779802406,16.218121770534136,91.96058303042912,18.69357050627452,60.83206381232106,,,107.89640306533471
2027-10-10,Ground Coffee,10.405823901458891,10.360447580396418,19.238934015841437,34.9584559884512,15.674542241584692,92.27555782137856,27.976755353065556,60.56801390088825,,,107.94027366821364
