date,category,volume,avg_price,distribution_acv,promo_depth,promo_share,media_spend,cpi_food,consumer_confidence,unemployment_rate,avg_temp_c
2022-07-01,Beverages,4620977.0,3.058117255606386,76.01628092432232,20.022168986819356,42.27846980847477,874.8879903963415,108.60650857227562,75.8233822599339,4.019305894946131,24.620789577392785
2022-08-01,Beverages,3598450.0,3.129983513570629,76.87350453579683,19.904067269077387,33.201638619796014,117.3160946890095,109.51512690533185,74.24148985021031,3.8622335836124133,22.729868099870004
2022-09-01,Beverages,3071997.0,3.1242200150228085,78.34640041225772,15.2268734603451,37.15525743527508,173.56459688153785,110.40431167289248,75.1231447467881,3.9904050630948973,19.556163421209135
2022-10-01,Beverages,2598105.0,3.2027410532642793,79.71454409637428,17.006174974861494,36.47741640213315,166.34151482441266,111.6940214224601,75.58827615061918,3.926537299365585,13.53254326568194
2022-11-01,Beverages,2440001.0,3.035567538898491,80.32504028094255,22.318294122750356,47.6448461366131,151.65880245701956,112.15287154310538,76.101789727695,3.930894572667345,7.949505523283724
2022-12-01,Beverages,1415475.0,3.185472802244907,80.0415188184771,20.69784076918883,36.96812096609614,156.12819687380642,113.34165040852253,79.65962508749656,3.908537575912677,3.9757124977250298
2023-01-01,Beverages,665902.0,3.2904638231963834,78.78473896398738,15.474891229839551,34.690740457153645,159.42414862665117,114.63203453297139,79.25232144190518,3.750160471898033,1.440310396460661
2023-02-01,Beverages,730164.0,3.3749387543956115,81.43688217679251,14.967621022001396,29.24906906677383,0.0,115.41315825476558,81.10142738421614,3.722426748707133,2.828679595533587
2023-03-01,Beverages,1840284.0,3.168515876792098,81.36580555472604,18.2326508808724,42.42539602349824,156.95334303828483,115.76015133042968,85.3955966589899,3.7693418947345343,8.123333644135755
2023-04-01,Beverages,2159569.0,3.2833317604042636,79.20504385902187,16.720148835227413,38.5862055722605,187.74926809557888,116.15330316552622,88.89723404670939,3.672472544079887,14.387615943395899
2023-05-01,Beverages,2914518.0,3.3584119922243847,81.77364324808815,17.736588431129945,40.51952483929458,791.6105220363469,116.33134865556043,89.58446619521513,3.6568498083196945,18.849813680357318
2023-06-01,Beverages,4194759.0,3.199891257268308,80.67760639804929,18.73038869283367,45.99091447153279,1009.4260033701387,116.58180953418504,93.32390105954177,3.775351929818091,24.185654665383854
2023-07-01,Beverages,4693645.0,3.2409677541041617,82.90158521162951,20.075688972066587,45.0664980682043,795.0976459918204,116.59780352726055,92.53610537349155,3.7679946095384187,23.86972864271636
2023-08-01,Beverages,4301378.0,3.3145698797326797,84.17375617360251,20.569296085589848,30.42654032838005,118.10450575736594,116.89181402224509,95.61525566343269,3.703643736277426,23.566186151203365
2023-09-01,Beverages,3661326.0,3.3758745908243957,83.22103395580508,19.64277394112138,28.65937583516857,291.5090827877799,117.13724030247326,97.3105242767467,3.7272889449187314,21.116637739057634
2023-10-01,Beverages,3343127.0,3.2716987613439126,83.59982148636162,20.085321278421794,41.39735567035252,286.99022120440776,117.46857852276729,97.22363331746273,3.8439615334099013,14.08731570066143
2023-11-01,Beverages,2939972.0,3.314335112197412,84.52898096962718,20.031301914621636,42.221717117326,148.99530476099832,117.93264748645765,98.9977536871188,3.6722319357998034,11.409233356510548
2023-12-01,Beverages,1614993.0,3.2716054793087395,84.19940395563093,17.792621156330533,45.98447195155583,98.15497809503495,117.80693425867558,99.30813843342257,3.679422196496905,3.7459102252658645
2024-01-01,Beverages,1316571.0,3.3393614744505755,85.1332772640473,21.021545773696232,36.81623484541032,180.70434147756248,118.7405470531651,102.37672675529747,3.661759125947467,2.545437733647411
2024-02-01,Beverages,1348293.0,3.3498634843073045,84.82306082677027,17.060249862838067,33.00233771060724,135.68831469017323,118.22389022989225,102.12006965983454,3.7063989079587953,4.46495705277131
2024-03-01,Beverages,2102052.0,3.385186029758418,85.4134065185651,17.610589964369954,35.70672828333764,178.4055902760679,118.93604839060686,102.56593737762519,3.8260840663747704,9.571877663751167
2024-04-01,Beverages,2578881.0,3.3505873972645803,85.90648589418596,18.5834206630671,39.94700762609396,128.63414677703332,119.40421330092974,103.05654197554452,3.7637751264272277,12.361770947361606
2024-05-01,Beverages,3911971.0,3.343618584456907,86.40937095850687,19.39139846672467,34.78312888290097,944.3693521441594,119.40410768745211,102.48353763013642,3.7180952549454123,19.75314047882967
2024-06-01,Beverages,4965480.0,3.2710564628456065,85.44200953292646,17.044960007557968,44.54758121630137,1090.7972205356698,119.53137215522514,103.95069070746139,3.8086566143921887,25.25825184714714
2024-07-01,Beverages,5309946.0,3.344698365030783,87.09471862508566,20.20736160194054,35.67274007013519,1170.0617495826953,119.84358049423874,103.5634269142948,3.625068517979522,26.339305919328613
2024-08-01,Beverages,5062628.0,3.35049031200532,87.5115250149545,20.388813179500183,45.360233002430114,198.01558340982396,120.2421814700972,102.94560995398416,3.7647055264672153,22.429921750918556
2024-09-01,Beverages,3538842.0,3.4262689285182613,87.47741747373027,16.33885410166428,36.8064906228777,194.80012494368574,120.23279868749,103.24641993310682,3.806143448678187,19.18607388842843
2024-10-01,Beverages,3082247.0,3.376526274441456,87.12829998803397,17.399810013959552,34.62908761899346,155.47134043191986,120.55829424909277,101.78123213438464,3.6845645268006972,13.848003694552633
2024-11-01,Beverages,2506569.0,3.344706915086575,87.51791233700578,17.839761575575487,41.542692595345315,203.4176467302816,120.70512486701965,104.3553828612175,3.694718985365172,7.808462273203898
2024-12-01,Beverages,1741063.0,3.314908588862257,87.40832078864356,23.659001011736333,38.17069779476767,196.53285234511213,121.56079168059289,104.75216250295162,3.6379553250590586,3.2076731024594993
2025-01-01,Beverages,1130067.0,3.326436272845062,88.496931851138,19.67836044669635,35.10574968896621,156.81903620995445,121.56678771385933,103.99951646860521,3.830929595697859,1.8108589025011295
2025-02-01,Beverages,1559018.0,3.363524700395121,89.15743078168798,19.19503752073373,37.16052484017617,180.6613558351293,121.26218410892723,106.56095580931341,3.843836062914144,3.2127493498620416
2025-03-01,Beverages,2096672.0,3.4324826903113723,89.24174314767119,17.43669162472115,35.00408074325272,175.77661022320063,121.39275676189872,105.42997923099706,3.6694366320320384,9.361271037855778
2025-04-01,Beverages,2466135.0,3.4460400714218076,87.51063029192895,17.902209299013485,26.86517143765808,156.9602775324847,122.32294941812926,105.60000046320867,3.886500741947856,14.06588510407846
2025-05-01,Beverages,3415639.0,3.465568515347211,89.68263273581837,17.660505540451965,36.48818062115305,817.8906466214394,122.5642044462354,105.56413290265755,3.8728556629951774,17.363582879978427
2025-06-01,Beverages,4849802.0,3.346972165050965,87.75262149181327,19.189940901614836,44.59832024419886,1052.7410967910002,122.81862671129234,104.04022351485318,3.935997349685609,24.730978598808857
2025-07-01,Beverages,5283454.0,3.3593342945062177,89.16158563723491,19.310799425792247,43.70710043240448,904.8088790848986,122.92688583158235,103.7908717388878,3.872853986240267,25.943526842923532
2025-08-01,Beverages,4708838.0,3.4595239004024,89.1357767948846,17.15943956867189,45.954373660362144,144.67418611640574,123.1089591168403,106.05363763354647,3.7811521755142845,23.047389763994918
2025-09-01,Beverages,3096709.0,3.528793590010915,88.28648299281402,15.316520876261993,24.909798983648948,222.8017729284474,123.83252949278702,107.8914272851848,3.815874302915281,19.679021834815302
2025-10-01,Beverages,2418099.0,3.5018739583258887,87.43289906643531,13.83478367933405,36.03794717586329,156.30524537530246,123.72475248695957,103.31741337182359,3.894283975923624,11.818100975903127
2025-11-01,Beverages,3341841.0,3.3834640396530538,90.22504573850082,23.266957673700507,44.45276833214679,171.97553621039123,123.99290364625685,106.18638620843181,3.8172571411479606,10.503906287469524
2025-12-01,Beverages,1832731.0,3.421073328161535,88.189089647609,19.24521138020353,41.169908231245024,148.04451923200423,124.3208187274361,105.786529771094,3.905391519086369,4.723696613355837
2026-01-01,Beverages,927398.0,3.4990436056633376,88.15977850603596,16.282635251815936,35.949443208840506,200.19644098180137,124.76149559843661,105.81176533527625,3.8825864133059933,1.479591270273209
2026-02-01,Beverages,1127969.0,3.5973576792251976,87.62538581889346,15.122174467545545,29.53990229697425,166.6067889454182,124.95893323182098,104.60454202452847,3.945674206323035,3.75639001954897
2026-03-01,Beverages,2073396.0,3.56049248329143,89.86249708561193,16.9600799596452,37.04660420006806,218.02321312076185,125.39538546968122,105.56632694908214,3.918204374032174,8.954058382524053
2026-04-01,Beverages,2130146.0,3.601336564304744,88.42319018534477,17.591615490407765,24.834799553341583,139.17720573631846,125.58474100190624,106.15370413908741,3.939924495508223,14.806535715487142
2026-05-01,Beverages,3938265.0,3.518211066385509,88.26660066945405,19.27612307222658,41.82988536699771,936.7570408547809,125.67779087607006,106.64695464627361,3.9427106819144937,19.05121953450283
2026-06-01,Beverages,4269129.0,3.5117799129766145,88.91872295110045,18.593078078585513,37.747168411281,527.1244309534769,125.97616498093616,109.02216949118403,4.155515564362604,24.754196740758587
2021-01-01,Dairy,2168863.0,2.5995801346133267,81.52198638314616,8.82542024752602,13.563475989984656,42.83428215895675,100.26244654965153,98.59789702425007,6.7996158052427464,3.0417704853424232
2021-02-01,Dairy,2716610.0,2.625773830609343,81.7429877086419,9.068310884203887,12.102093311068266,363.8084567508847,99.92569808357705,97.21431260948025,6.0745038509415155,4.8109264205689275
2021-03-01,Dairy,2943557.0,2.6449336573865256,83.14592775205551,9.537935998315625,15.271181549403966,67.18100440429752,100.3634577924185,96.74176159875968,6.046535198121066,7.674098479385426
2021-04-01,Dairy,2874029.0,2.6175236056671367,82.92362640333066,7.729749901660388,14.800310612880152,41.753330187707995,100.84773008621762,97.66756604296077,5.649728048616518,14.275500218065602
2021-05-01,Dairy,3554667.0,2.568424200234954,84.05081458639286,8.58871077121615,16.810113996494806,50.93664400303943,100.76294057828453,96.92652670679199,5.3188741405465505,20.883826779939817
2021-06-01,Dairy,4346996.0,2.5799474905234727,81.45334350250181,11.897738233514268,19.538420767154978,46.63894490133442,100.94275384501738,97.50874922354642,4.984174263307289,21.699616851137577
2021-07-01,Dairy,4050961.0,2.5742258511476797,81.25712354653648,9.610969207216923,20.586859584440283,56.12038095651533,100.99157881915436,96.99203796017335,4.897934663950062,23.60578966645286
2021-08-01,Dairy,3851933.0,2.6045680932258977,81.93188684422897,10.300586854300086,16.34417473232061,61.83909121534416,101.31722231455838,95.484043215362,4.74640801173712,23.25908822115596
2021-09-01,Dairy,3879465.0,2.5990776519326095,82.61918631869798,10.697551030531274,15.921951934166911,255.2791402787929,101.27605278330854,96.12034885779407,4.66068404458124,18.463636837385458
2021-10-01,Dairy,3790253.0,2.5665942374471586,82.18057325364953,10.798482648352852,15.00257198769779,59.626253383073056,101.47379403073548,92.33920591068951,4.433890610448787,15.749088936432084
2021-11-01,Dairy,4228513.0,2.6044904673178015,82.15862714529507,12.468121011189943,23.64338597305221,65.79976550154329,101.77966921010118,93.92136769271227,4.433853727285174,6.4407100864924605
2021-12-01,Dairy,3730286.0,2.5460284772545454,83.28191117564282,12.229823590536382,21.242371770394826,49.83335776805614,101.96560838320673,91.08381481775648,4.2099212919215825,4.116908958178981
2022-01-01,Dairy,2656893.0,2.601550845301109,82.65543977386534,8.626587776717038,17.43471503806485,73.75550892561728,102.83845337862185,85.18145607525402,4.134255846603454,3.122084031372374
2022-02-01,Dairy,2928283.0,2.5803476068821705,82.48111589867446,8.991221755823656,16.576199995796234,301.071857600226,103.50547559536768,84.47160794504259,4.127693811587623,4.539654985377494
2022-03-01,Dairy,2703238.0,2.7067915991912987,84.09636125563999,9.577470611781411,13.793500300052251,37.726635679621154,104.7162704182495,82.92077894605437,4.108919918762023,8.527660201824233
2022-04-01,Dairy,2733161.0,2.676646053995572,84.16996875550457,8.847011278778774,13.625021456234444,50.46485447637361,105.52710536152021,80.65074506010407,4.051979682312067,13.02665088140782
2022-05-01,Dairy,2870627.0,2.7195214179991365,82.85118227422149,8.576860912966765,14.712453910778272,66.07421342050141,106.78860309177894,79.93021387510574,3.929329932093485,20.531995566579518
2022-06-01,Dairy,3627481.0,2.701592583112986,84.6023990922041,9.398772180369264,21.79475352503408,39.57654107484284,107.33905454479972,76.71686786696758,3.945871687190105,23.920373300214823
2022-07-01,Dairy,4154493.0,2.770897835249775,84.8518240006135,11.757603453149597,18.2746238033215,56.17161346377511,108.60650857227562,75.8233822599339,4.019305894946131,24.620789577392785
2022-08-01,Dairy,3319589.0,2.760439744008822,84.72955484521913,10.060180207956426,16.371904603492272,51.7367083513811,109.51512690533185,74.24148985021031,3.8622335836124133,22.729868099870004
2022-09-01,Dairy,4002404.0,2.73782237875898,84.02364825890251,11.190725693072247,19.744776216077295,444.7636611337022,110.40431167289248,75.1231447467881,3.9904050630948973,19.556163421209135
2022-10-01,Dairy,3564028.0,2.8140843946097243,84.91546355356823,10.49015371764277,21.435350404233628,55.58746338334522,111.6940214224601,75.58827615061918,3.926537299365585,13.53254326568194
2022-11-01,Dairy,3311683.0,2.7933668873095243,85.06978101769843,10.470265965612372,15.839526058475894,53.864763951980734,112.15287154310538,76.101789727695,3.930894572667345,7.949505523283724
2022-12-01,Dairy,2923547.0,2.876668268949691,85.40632263079416,9.889474733861686,22.37417005496773,46.064407159584775,113.34165040852253,79.65962508749656,3.908537575912677,3.9757124977250298
2023-01-01,Dairy,1900745.0,2.875054532390382,86.22555909098578,8.345929947177433,13.584349195524895,47.23803832645175,114.63203453297139,79.25232144190518,3.750160471898033,1.440310396460661
2023-02-01,Dairy,2291865.0,2.898142265911379,84.98126307502021,8.269535612754174,16.790636192358214,306.1544267779116,115.41315825476558,81.10142738421614,3.722426748707133,2.828679595533587
2023-03-01,Dairy,2561589.0,2.869025539725664,85.91582488687304,8.229176509848182,16.435284297042074,64.57296508383898,115.76015133042968,85.3955966589899,3.7693418947345343,8.123333644135755
2023-04-01,Dairy,2762537.0,2.889280225008141,86.89814212414807,7.539828371307983,14.69950106739998,46.91254870919987,116.15330316552622,88.89723404670939,3.672472544079887,14.387615943395899
2023-05-01,Dairy,2988620.0,2.9122626247727306,87.28801292451355,8.266258446940872,16.94778867596531,52.13446326228162,116.33134865556043,89.58446619521513,3.6568498083196945,18.849813680357318
2023-06-01,Dairy,4096682.0,2.8652763711674245,88.06419722844456,9.842075991380419,23.811957579556267,69.66008049956048,116.58180953418504,93.32390105954177,3.775351929818091,24.185654665383854
2023-07-01,Dairy,3753549.0,2.8949683243787945,89.09060745970218,9.995080344482231,17.579568919430255,68.66340509336865,116.59780352726055,92.53610537349155,3.7679946095384187,23.86972864271636
2023-08-01,Dairy,3491176.0,2.9024959732662796,88.20365347563816,8.468959828486398,18.26594782155206,0.0,116.89181402224509,95.61525566343269,3.703643736277426,23.566186151203365
2023-09-01,Dairy,4173273.0,2.9128585535460743,85.80730710575992,10.403899288642554,19.08172300026361,344.8825167385181,117.13724030247326,97.3105242767467,3.7272889449187314,21.116637739057634
2023-10-01,Dairy,3499968.0,2.9159465176690604,87.33067590601641,8.851966471210815,17.41728249634411,62.433268595290095,117.46857852276729,97.22363331746273,3.8439615334099013,14.08731570066143
2023-11-01,Dairy,3553328.0,2.9082312302882953,87.11198296544556,10.92641402498138,17.267951625880446,59.28856445493911,117.93264748645765,98.9977536871188,3.6722319357998034,11.409233356510548
2023-12-01,Dairy,2726329.0,2.950689660364324,88.8616488590505,10.806753690547028,17.607431357585035,0.0,117.80693425867558,99.30813843342257,3.679422196496905,3.7459102252658645
2024-01-01,Dairy,2509174.0,2.9879186063347776,89.78441073147218,7.836886641372208,18.241189884688367,64.6189406277683,118.7405470531651,102.37672675529747,3.661759125947467,2.545437733647411
2024-02-01,Dairy,2552363.0,2.945545076601454,88.89982465406217,9.954175961469085,17.64480374090375,0.0,118.22389022989225,102.12006965983454,3.7063989079587953,4.46495705277131
2024-03-01,Dairy,3027869.0,2.929892988836507,89.7339534803919,8.873131013831781,24.80989614669657,55.13913020133352,118.93604839060686,102.56593737762519,3.8260840663747704,9.571877663751167
2024-04-01,Dairy,2577520.0,2.980108913515865,90.59271847874479,9.106237265401045,13.543197425249026,46.967968040325715,119.40421330092974,103.05654197554452,3.7637751264272277,12.361770947361606
2024-05-01,Dairy,3018047.0,2.9743606852388904,89.92378452715825,9.781423298708818,17.498657508692034,52.73660403167408,119.40410768745211,102.48353763013642,3.7180952549454123,19.75314047882967
2024-06-01,Dairy,3153072.0,2.990385702556317,90.62648171626809,9.409838196370245,16.958007711770325,65.83388163083647,119.53137215522514,103.95069070746139,3.8086566143921887,25.25825184714714
2024-07-01,Dairy,4031919.0,2.9031127472837444,90.04530841215737,11.353685878871376,23.43952659773361,57.02493004674047,119.84358049423874,103.5634269142948,3.625068517979522,26.339305919328613
2024-08-01,Dairy,3513008.0,2.9701753517948166,91.14420806994963,10.346758164174293,16.078464031507643,64.75265481011951,120.2421814700972,102.94560995398416,3.7647055264672153,22.429921750918556
2024-09-01,Dairy,3502800.0,3.0166551801906123,90.83861618797314,8.860416459248938,14.697394122724681,330.8268808739001,120.23279868749,103.24641993310682,3.806143448678187,19.18607388842843
2024-10-01,Dairy,3762750.0,3.0218648284387677,91.03393506254025,10.590654633802627,16.93016154363044,69.27696942890891,120.55829424909277,101.78123213438464,3.6845645268006972,13.848003694552633
2024-11-01,Dairy,3680017.0,2.9929573714700757,90.18472325953284,12.018897883349972,17.473502427232468,45.23202747503173,120.70512486701965,104.3553828612175,3.694718985365172,7.808462273203898
2024-12-01,Dairy,3674059.0,2.997997819616943,91.08575356149903,12.681490200932707,23.10563247830233,53.13196699693485,121.56079168059289,104.75216250295162,3.6379553250590586,3.2076731024594993
2025-01-01,Dairy,2042876.0,3.11050952500444,93.74080390919467,7.833207277276244,15.35956532629551,61.94257030497084,121.56678771385933,103.99951646860521,3.830929595697859,1.8108589025011295
2025-02-01,Dairy,2789304.0,3.0077664727294113,90.2464969800476,10.115215742699617,15.342677223756683,305.57156614588246,121.26218410892723,106.56095580931341,3.843836062914144,3.2127493498620416
2025-03-01,Dairy,2623072.0,3.009315267404218,90.91313444341255,7.113692301134125,19.385692320400757,0.0,121.39275676189872,105.42997923099706,3.6694366320320384,9.361271037855778
2025-04-01,Dairy,3164231.0,3.055197923824658,90.46729297208057,10.486063583011097,16.170360268658523,82.41874499273925,122.32294941812926,105.60000046320867,3.886500741947856,14.06588510407846
2025-05-01,Dairy,2981754.0,3.0348380994109565,90.95242817962877,9.624736624098404,15.761235635646486,0.0,122.5642044462354,105.56413290265755,3.8728556629951774,17.363582879978427
2025-06-01,Dairy,3128151.0,3.0650028067410653,89.63386625970514,9.861450662152652,17.292514074981042,67.39523551948595,122.81862671129234,104.04022351485318,3.935997349685609,24.730978598808857
2025-07-01,Dairy,3773493.0,2.97763266912115,91.2300469339293,9.964936882380522,22.223000348982985,58.571183882084824,122.92688583158235,103.7908717388878,3.872853986240267,25.943526842923532
2025-08-01,Dairy,3148219.0,3.0327835474487426,90.45588407820486,8.468375338191684,20.484644447133487,43.23801086144419,123.1089591168403,106.05363763354647,3.7811521755142845,23.047389763994918
2025-09-01,Dairy,3501790.0,3.021897932788466,91.40257123651148,8.49500972441861,18.332782040125313,383.822578376468,123.83252949278702,107.8914272851848,3.815874302915281,19.679021834815302
2025-10-01,Dairy,3309425.0,3.1172467283297576,91.45902509269324,9.322816404609027,18.677158759456034,48.529386440284846,123.72475248695957,103.31741337182359,3.894283975923624,11.818100975903127
2025-11-01,Dairy,3607888.0,3.069426057873527,90.97764050030075,10.816813394886296,18.555015231108626,55.5866743932137,123.99290364625685,106.18638620843181,3.8172571411479606,10.503906287469524
2025-12-01,Dairy,3453134.0,3.041556820933711,92.9035868169884,11.961390788415848,21.544785329164114,51.61225416754565,124.3208187274361,105.786529771094,3.905391519086369,4.723696613355837
2026-01-01,Dairy,2063898.0,3.1175242200667648,91.25808554161925,8.54828958012438,13.630931583907255,65.02418705718169,124.76149559843661,105.81176533527625,3.8825864133059933,1.479591270273209
2026-02-01,Dairy,2553504.0,3.145878297148143,90.86583798423023,9.806258450672177,17.510066577584574,283.16493399921126,124.95893323182098,104.60454202452847,3.945674206323035,3.75639001954897
2026-03-01,Dairy,3001581.0,3.092111265915747,94.28133911707127,9.57382363257282,18.392982789712647,65.11685214970562,125.39538546968122,105.56632694908214,3.918204374032174,8.954058382524053
2026-04-01,Dairy,3071366.0,3.0520938002068787,91.59944782562094,9.605556973052575,18.121756315982662,77.9502527824994,125.58474100190624,106.15370413908741,3.939924495508223,14.806535715487142
2026-05-01,Dairy,3042067.0,3.174576976223524,91.43362267259275,8.98500572818602,20.740341848772495,43.22121902494041,125.67779087607006,106.64695464627361,3.9427106819144937,19.05121953450283
2026-06-01,Dairy,3698170.0,3.148164814177086,92.13825608567953,11.276935881897254,20.01173415635539,70.96394283115396,125.97616498093616,109.02216949118403,4.155515564362604,24.754196740758587
2021-01-01,Frozen Foods,1088010.0,4.617188992514618,56.14124329752983,25.792109855428578,49.12680986268417,536.5978058294324,100.26244654965153,98.59789702425007,6.7996158052427464,3.0417704853424232
2021-02-01,Frozen Foods,901805.0,4.94830511329068,55.960565801966574,22.922838872118533,38.345086499796174,109.80336120323183,99.92569808357705,97.21431260948025,6.0745038509415155,4.8109264205689275
2021-03-01,Frozen Foods,1057473.0,4.866389243020229,57.56740346336594,23.608645494186035,40.36496636285806,82.612226967353,100.3634577924185,96.74176159875968,6.046535198121066,7.674098479385426
2021-04-01,Frozen Foods,1103283.0,4.899916649357777,57.07139124703091,19.279962480055694,38.65005519385921,114.8337517066306,100.84773008621762,97.66756604296077,5.649728048616518,14.275500218065602
2021-05-01,Frozen Foods,1518748.0,4.82341045152958,56.95198648716687,22.058218291267686,48.44847888340518,96.9610657998574,100.76294057828453,96.92652670679199,5.3188741405465505,20.883826779939817
2021-06-01,Frozen Foods,1509644.0,4.940113488661307,56.67918504862983,22.638659564459562,42.51191020776043,137.42672530522663,100.94275384501738,97.50874922354642,4.984174263307289,21.699616851137577
2021-07-01,Frozen Foods,2437421.0,4.5927436464262525,57.82153957600496,26.60046948590584,56.92472223408031,159.36862489529798,100.99157881915436,96.99203796017335,4.897934663950062,23.60578966645286
2021-08-01,Frozen Foods,2062337.0,4.715886874775484,57.76741494803206,26.08054148093117,51.839999656037264,127.53952221289164,101.31722231455838,95.484043215362,4.74640801173712,23.25908822115596
2021-09-01,Frozen Foods,1478891.0,4.9348045852189895,57.40353101909883,22.483694356711002,39.44707148497409,117.972512839694,101.27605278330854,96.12034885779407,4.66068404458124,18.463636837385458
2021-10-01,Frozen Foods,1538835.0,4.95338553652963,58.143270292217174,21.97742903287354,40.70903614642534,626.1387334234537,101.47379403073548,92.33920591068951,4.433890610448787,15.749088936432084
2021-11-01,Frozen Foods,1320856.0,4.922986933237396,57.95286316314508,24.05207714259879,49.539817306824176,638.7622632974975,101.77966921010118,93.92136769271227,4.433853727285174,6.4407100864924605
2021-12-01,Frozen Foods,1158820.0,4.789170527636785,58.353656497684305,24.44872716322858,50.79421289429857,145.62564384377586,101.96560838320673,91.08381481775648,4.2099212919215825,4.116908958178981
2022-01-01,Frozen Foods,873428.0,4.967497230596405,58.69399076769597,20.1402589395265,49.00684243790528,602.54112764872,102.83845337862185,85.18145607525402,4.134255846603454,3.122084031372374
2022-02-01,Frozen Foods,878217.0,5.065796912857301,60.33975637202094,23.054174638209087,36.7969235499448,120.03925573025107,103.50547559536768,84.47160794504259,4.127693811587623,4.539654985377494
2022-03-01,Frozen Foods,828601.0,5.314283472447245,60.34930043946453,20.48871526950228,33.12705697211212,117.27532381549831,104.7162704182495,82.92077894605437,4.108919918762023,8.527660201824233
2022-04-01,Frozen Foods,904776.0,5.3303165503125225,60.01909465697707,19.51230493708876,31.96528110156732,126.8752509732312,105.52710536152021,80.65074506010407,4.051979682312067,13.02665088140782
2022-05-01,Frozen Foods,988358.0,5.290229732167384,60.62504106510846,18.278707935901117,32.613126530127175,125.92266671764898,106.78860309177894,79.93021387510574,3.929329932093485,20.531995566579518
2022-06-01,Frozen Foods,1571185.0,5.053770664848258,61.36136893545043,24.325100933299556,49.98900271725222,134.683542263112,107.33905454479972,76.71686786696758,3.945871687190105,23.920373300214823
2022-07-01,Frozen Foods,1766444.0,5.010071951853714,61.40784220145758,25.844727209946747,43.763763488152634,157.2169007398418,108.60650857227562,75.8233822599339,4.019305894946131,24.620789577392785
2022-08-01,Frozen Foods,1441488.0,5.262114665922876,62.06041389178693,20.57176647032301,46.523675225190715,169.91268994919218,109.51512690533185,74.24148985021031,3.8622335836124133,22.729868099870004
