date,category,cpi_food,consumer_confidence,unemployment_rate,avg_temp_c,avg_price,distribution_acv,promo_depth,promo_share,media_spend
2027-09-01,Household Care,130.28533308023415,109.9635340872671,4.1733665113811576,19.783755221342975,8.658416211881685,75.44301037633777,12.117805786462036,21.93352622876574,350.94788449402085
2027-10-01,Household Care,130.4745106482226,107.88807505070405,4.2101582885149105,14.111514001169441,8.605120884730086,74.38221611937269,12.777929243148288,24.15437852601786,51.47408386343012
2027-11-01,Household Care,130.79303624519105,109.45028503032444,4.160703671854661,9.016619767633449,8.55812519464027,75.01449575265084,15.087777144973987,27.852322366393146,31.340512895357968
2027-12-01,Household Care,131.0133032349001,109.7021143592036,4.195070468533715,4.219086414054312,8.596296476944186,74.24952696440712,15.76518972681966,26.75391408978425,46.13351866697363
2026-07-01,Snacks,126.30979665524512,106.88020770970405,3.9933100589956765,24.992119713802502,4.9471446409031765,86.07287574029165,15.457145459484096,33.461391886799596,74.14446549676894
2026-08-01,Snacks,126.58221806885629,107.25470574383898,3.9835088048155876,23.18326224128437,4.96898627110828,86.67081096351497,16.38323363612176,28.366623614032143,96.4521053070325
2026-09-01,Snacks,126.86949871627915,108.31829426664957,4.038142649953265,19.73054680693682,4.993950541529481,85.92460349913095,14.795271434113811,26.055186833770072,576.6821810079999
2026-10-01,Snacks,127.1259663910365,106.1787345552852,4.048378089046481,13.990529620998727,4.978191329405161,86.45152173572102,13.749011559607146,31.027149708926217,572.1830746191939
2026-11-01,Snacks,127.37670801063449,107.83468402592597,4.024754349563188,8.96333685491517,4.94184188327113,86.525709212763,16.268939631729097,34.086247310099274,98.00319816230662
2026-12-01,Snacks,127.66684520455702,107.98721542649847,4.034021588582873,4.1124495467386595,4.958040965148678,86.76806620695558,15.872672394423052,30.648824495361964,103.67096807123434
2027-01-01,Snacks,128.28724975294662,106.95537511867876,4.094591908889646,2.373696363686266,5.078718900420341,86.66593019472104,12.870973772333075,26.881262426721392,87.98363121424367
2027-02-01,Snacks,128.19177040164578,107.1610515271746,4.073522327030507,4.08230268565767,5.048205248248402,86.73029646374697,13.991460928897766,25.82013863804257,75.09465661361807
2027-03-01,Snacks,128.67098177836777,107.67061139567853,4.087310121354995,8.751311747240408,5.0818063534202755,87.42012678844173,13.873110892003021,26.540643649270947,359.9584992624812
2027-04-01,Snacks,128.99005877747692,108.5053861005738,4.126891067079356,13.959789167235696,5.105795449585658,87.23270093759392,14.10076229706647,26.777340314971074,90.99057086473111
2027-05-01,Snacks,129.28005277140096,108.43082879201667,4.056998763843025,19.437391744403786,5.101144192367589,87.10670358648836,15.167034032930523,26.443342053107493,57.003511421889996
2027-06-01,Snacks,129.367568902968,109.26488980251592,4.181994884677001,24.25712107042755,5.05205898633696,87.80913825016272,16.36909371699828,30.40197829556047,71.85146899792845
2027-07-01,Snacks,129.72470287294337,108.52443179835777,4.129488360152374,25.01173512587451,5.06813426888806,87.32503109868867,15.331241856119622,33.43226282935266,74.09533198393015
2027-08-01,Snacks,129.9301800365713,108.94096581480463,4.145196125450713,23.27791433450524,5.087168281247642,88.01676659594852,16.370848951783678,28.052937254894598,84.89262759717263
2027-09-01,Snacks,130.28533308023415,109.9635340872671,4.1733665113811576,19.783755221342975,5.115157185867056,87.18212227291903,14.689671799012107,25.994855001378287,572.6633423445426
2027-10-01,Snacks,130.4745106482226,107.88807505070405,4.2101582885149105,14.111514001169441,5.096815920960589,87.7892463387061,13.729366643781317,30.6217533953668,566.3185457773249
2027-11-01,Snacks,130.79303624519105,109.45028503032444,4.160703671854661,9.016619767633449,5.063443709986104,87.78242310019745,16.12306031673545,34.04726662237759,99.86233850562864
2027-12-01,Snacks,131.0133032349001,109.7021143592036,4.195070468533715,4.219086414054312,5.07559200855367,88.10782847935154,15.88825788828969,30.334170434167454,93.01791198515724
