date,category,period,volume_actual,volume_baseline,avg_price,competitor_price,promo_depth,promo_share,feature_display,distribution_acv,tv_grps,digital_spend,avg_temp_c,consumer_confidence,cpi_food
2022-04-03,Ice Cream,history,920750.0,912014.3957059025,4.475551214635066,4.321871025543944,31.35428162068202,28.52642814946859,21.27399239441949,68.0578058098786,70.9437506597712,50.188839237127254,12.303731181625531,96.20628008919194,
2022-04-10,Ice Cream,history,950958.0,926719.709112273,4.433833877830729,4.652235752942093,24.545389401634335,41.72566434165353,21.96379970476525,69.32565788145862,0.0,23.52542090332489,12.32966508855237,93.59958282127197,
2022-04-17,Ice Cream,history,927154.0,923439.295338122,4.320561369761836,4.458825571474432,21.33528429656304,54.14544144353223,17.880881270087166,69.33608750575041,0.0,35.21233409813785,14.087168420791524,94.56492874797176,
2022-04-24,Ice Cream,history,1292312.0,1255378.2590099922,4.397067445152918,4.607258940381927,20.60819046563098,48.478521788162986,25.747936801032395,69.03619133050204,146.55371855149588,42.59806397348882,16.61404437836227,95.297077683078,
2022-05-01,Ice Cream,history,963546.0,954614.5237466224,4.636873265206807,4.650481226233204,18.59393146605772,33.39949635695045,23.87602570853338,70.01052671997014,0.0,39.41497916983365,17.305647370413826,95.9276971674032,
2022-05-08,Ice Cream,history,1173251.0,1171998.8151448062,4.6092099897067,4.567857635462043,26.616458839505132,30.885456639159617,24.605911883328503,69.5087424963654,62.08634471200251,47.598785775573674,18.840190402611483,94.05893169601114,
2022-05-15,Ice Cream,history,1214354.0,1156444.7812399361,4.497440051101939,4.664929476428636,25.735271746383592,32.24960561629503,21.761758050310092,69.59048426044875,0.0,41.542824594363566,18.579150844918335,96.58087712903829,
2022-05-22,Ice Cream,history,1318276.0,1372889.9760013558,4.447307098739431,4.694122034075583,27.79208009276625,35.65800157468119,34.324238374116604,67.73261813343403,0.0,32.47193375395366,18.949064353963976,94.94601380878542,
2022-05-29,Ice Cream,history,1412897.0,1493538.2789801427,4.460548001737617,4.5975899055893334,23.771471785117207,47.24630241984103,33.183502214065,68.94304405439726,0.0,65.05924368418253,22.765296980456583,94.19324569923955,
2022-06-05,Ice Cream,history,1307500.0,1405621.601072165,4.4044806615567715,4.265964858100367,29.62644676268944,41.625069768923794,15.902966980920452,69.78686635111232,95.08181781177484,28.0562886628402,20.861549441592473,93.8174640542837,
2022-06-12,Ice Cream,history,1815862.0,1808263.9276850654,4.160026446401444,4.434868775434794,26.2654598092104,59.69547129318996,23.280454091502055,68.6611824837613,0.0,45.43860432872197,20.33421333546263,94.45087930188797,
2022-06-19,Ice Cream,history,1300020.0,1329737.1480114332,4.642096535939998,4.352503628505134,20.14875112727884,36.77125465951749,23.870692172497524,69.49742017240816,90.5130355138159,39.08682882263134,22.361671532928497,95.99380412303331,
2022-06-26,Ice Cream,history,1600785.0,1588607.5619498051,4.5438429711179085,4.726249425082378,23.341333824311313,41.99677793725572,26.303559568776784,69.09650792598963,0.0,51.83361314959809,22.97024279317105,95.23216367515366,
2022-07-03,Ice Cream,history,2300090.0,2227404.2248148974,4.1803694022401645,4.358604024104518,25.950273222975333,70.51388813964306,19.416789330479183,71.03066787875079,0.0,46.951247435384346,24.08926420251015,93.9405162229622,
2022-07-10,Ice Cream,history,1892423.0,1786145.2862467128,4.426458969827365,4.0254352052873505,26.930844003507268,46.658021351146374,24.99679949633725,69.17925236288336,0.0,61.988930400698216,25.551876301945953,94.96157463326284,
2022-07-17,Ice Cream,history,2124881.0,1955092.802645021,4.550282588060603,4.545336343530622,24.010092144287853,44.276226327837385,27.431834550902312,69.15467005476313,281.01328373808104,46.70429392056829,25.667895148434116,94.3935761509401,
2022-07-24,Ice Cream,history,1995769.0,1976414.4004295093,4.581873569056124,4.781936677551202,21.983098072085404,45.23000234786243,29.686009381337733,70.56784365137933,131.7627072486642,79.97807954397277,24.642288109580143,94.74884267212224,
2022-07-31,Ice Cream,history,1480007.0,1530020.3742689714,4.61683903511827,4.5343345163242486,30.556326698961072,31.964873940967365,18.70625799179132,68.90298471516209,0.0,29.13837203007594,26.19411495685751,93.33298619161498,
2022-08-07,Ice Cream,history,994979.0,1045458.4437072295,4.787876833576179,4.675437671316991,17.919684900839908,29.48107286013572,15.337041390037992,70.58868406149581,83.4404825854612,59.1464896877238,23.934544837109147,94.59240143866693,
2022-08-14,Ice Cream,history,1145972.0,1266397.994454894,4.619571059343097,4.859463447124559,20.31355588164643,40.57069993070279,21.143502578401517,69.46111294050034,0.0,20.767651168826887,22.72143123918376,92.94266648128492,
2022-08-21,Ice Cream,history,984949.0,1128639.4556726667,4.629408066986014,4.6957625918794585,26.406151436631824,38.70577367635346,14.877737105511876,70.87162401555211,0.0,58.26591533315456,21.74927745135542,92.37289479935043,
2022-08-28,Ice Cream,history,553584.0,627066.3357407434,4.882630641602884,4.670181542250815,16.444848754035775,24.896902195284152,13.736859019887754,67.7931513437905,0.0,22.713633255994548,22.20351172284562,92.1359229104882,
2022-09-04,Ice Cream,history,1292463.0,1382271.3076898935,4.479364162345609,4.674477023816874,29.258310727426625,40.39802467353957,21.491320715050097,68.46652693102408,86.46637697927639,31.035502270038258,20.679886632168586,93.34876158214828,
2022-09-11,Ice Cream,history,1038158.0,1135320.4104410578,4.618673363758527,4.570635984666004,25.36514182302404,35.16101625907316,17.673824341479843,70.04873717662562,45.90184460841824,40.14035570200353,21.493731830660707,93.43177922394376,
2022-09-18,Ice Cream,history,1430221.0,1505271.6644192643,4.503591046657244,4.437165359621416,23.99009486246911,53.74975686081281,33.99299175916135,70.39047106750094,94.72556760998444,0.0,18.821669814346027,91.47469449011795,
2022-09-25,Ice Cream,history,805678.0,795199.598230261,4.779061422809071,5.033892611428633,16.161207416532438,38.0903622646307,21.747432254425856,68.74735065231133,0.0,18.42050103152064,16.55221965229912,91.1830085550858,
2022-10-02,Ice Cream,history,854661.0,861626.9316948765,4.80043142038913,4.662236995756195,22.20799515342599,28.973220766612688,25.61422673742742,68.88490918519805,153.2012857175883,40.47808119951826,14.246669884907009,92.55280968499927,
2022-10-09,Ice Cream,history,1018112.0,983984.9517878315,4.811482192477551,4.676890278380439,24.313775028308076,32.030636380427964,23.54537985026306,70.67289109152519,0.0,87.74365413413017,17.451576246105425,92.00970017665637,
2022-10-16,Ice Cream,history,1167571.0,1173115.9295315426,4.573427951561402,4.550914785484302,21.451429023628915,52.65927410124522,23.65346513485744,70.35048479701393,208.2500763789461,41.74033744465195,15.820092648277855,89.97154323699009,
2022-10-23,Ice Cream,history,660504.0,680373.5465809609,4.8222087293642595,4.86420794587778,22.157425165344844,33.59577610599408,18.070734026163507,69.81198997175248,0.0,55.95600586243144,10.910230910654652,91.37133166179116,
2022-10-30,Ice Cream,history,539741.0,553993.2616996063,4.733810116917604,4.512854750500675,20.627424331697256,41.932751250396755,12.060670300117732,68.70883797864603,0.0,65.96724455567444,10.65724256328603,91.2722133924328,
2022-11-06,Ice Cream,history,980525.0,1037254.167841126,4.339380193989207,4.5234558413919626,33.54785104306844,47.57291206107708,26.196673392453786,70.23111464953038,0.0,49.030360996507945,10.329544704152656,91.18535927597412,
2022-11-13,Ice Cream,history,751211.0,785815.9075193059,4.759632316476712,4.767195146972519,23.9385344505262,37.12269622886803,34.992357733826594,71.44425886817903,47.82418982868183,34.47161466321635,9.105107810974728,90.16610219773644,
2022-11-20,Ice Cream,history,655268.0,626577.6825637174,4.6877048105653785,4.546785813897051,24.088460700370593,43.82768213357959,18.36078060411416,69.5183695851973,88.39459817017327,42.01189858836309,8.25641641124401,89.29038780505613,
2022-11-27,Ice Cream,history,971637.0,962197.3984327695,4.451614807601028,4.4127839647982405,21.987092181918996,66.49664249942583,26.83239169611389,70.47261765207388,41.15325590758994,64.5411217739537,9.319231467984206,89.20886367399322,
2022-12-04,Ice Cream,history,639811.0,655142.1912403405,4.568561852083,4.728166546514893,30.1988036230044,42.76998890626471,26.81627316924526,69.1725546889209,0.0,96.0393217592873,5.418266837933507,88.46415234623926,
2022-12-11,Ice Cream,history,1119094.0,1194645.3642433058,3.8515717948535886,4.120126264278313,35.798205116301716,71.41052781387415,33.093653065638954,70.08751712214183,0.0,111.07579147597718,6.853451719888746,88.42638037550667,
2022-12-18,Ice Cream,history,401199.0,410162.8045842322,4.9301828616152115,4.960863046831203,19.149683374036144,35.957605561570695,21.741707264471465,70.45820764302194,124.59853127741124,26.535426042712125,4.763257274824404,89.13570252805036,
2022-12-25,Ice Cream,history,814396.0,821688.4502560116,4.348715172582843,4.721555856203172,24.565659659494813,74.0154024028542,29.205078666088617,69.75029219561138,49.24129665921511,28.42659241193241,5.0000363153127365,90.23986490595092,
2023-01-01,Ice Cream,history,424780.0,426809.3564822784,4.577897285090647,4.5201867700171805,25.665840630674687,46.2203101766237,16.797304822624852,71.9719186211965,60.20968648015055,36.002672765240845,3.0681740697740087,88.13866236918132,
2023-01-08,Ice Cream,history,281820.0,282707.391648017,4.902266317839615,4.7542767491894935,24.016164032445552,33.41288464770414,13.515176976903309,69.69684382386066,0.0,49.153642397792595,3.0,87.01565766501353,
2023-01-15,Ice Cream,history,575915.0,534544.6890200187,4.589744654438565,4.729973421269095,29.44986436216826,47.88936421716063,22.440920105711623,70.70998640024139,96.64268484342752,39.894257628703315,3.638004732174514,89.23345450531697,
2023-01-22,Ice Cream,history,312636.0,306577.3647024681,4.788957233290214,4.986235449980955,21.373124540817237,41.64854567533365,13.970864018024129,70.51148547839176,0.0,29.137818602051105,3.0,87.84003612372364,
2023-01-29,Ice Cream,history,294853.0,317559.9825432908,4.936686240632913,4.977399085514933,18.59363859516153,36.31774960535877,20.557220946810723,70.8233045294115,0.0,34.86322104011432,3.627465304941028,86.56175277563713,
2023-02-05,Ice Cream,history,340050.0,342682.9971325719,4.9766449741279155,5.115252865199663,21.889766007640237,28.459076429296413,15.647717296095038,71.15583819693921,0.0,75.58869872000398,5.113548300981992,87.88599347706017,
2023-02-12,Ice Cream,history,726295.0,738235.5843905899,4.733430526592547,4.732423134510459,29.202188346197712,35.03886891606458,33.46395169689415,71.10211715053055,114.58959541207868,50.47355890914238,6.187647791974121,85.84859469082595,
2023-02-19,Ice Cream,history,639279.0,642629.9041733458,4.5707823445334235,4.932935448158137,26.39836781729892,53.88704086462686,12.585822121669992,71.22379300801582,97.6037246880209,47.84287479340584,6.249101315277736,85.25838528327597,
2023-02-26,Ice Cream,history,720030.0,728506.8864045495,4.657030654950117,4.725951502337889,23.220761279646187,48.914705690598765,36.19037539333438,69.67660049446248,0.0,39.44930888351936,6.2078706095481495,83.75881920192252,
2023-03-05,Ice Cream,history,525802.0,547457.5740967491,4.870494406147196,4.803794276038434,22.252875749000346,35.159000365215945,16.64495950657997,71.83210244380915,70.74235273983102,39.00593466046831,7.485411310535873,85.06945575380487,
2023-03-12,Ice Cream,history,629994.0,645993.2977873177,5.019548961353319,5.165130317264216,17.94142421708462,34.58451731130716,20.89945775111477,72.22923905324824,75.28726614607763,92.92948233968976,10.42284319906956,83.51403454001704,
2023-03-19,Ice Cream,history,612820.0,622937.2916932186,4.81005099682808,5.112754677356213,16.46686117043338,56.39378650691439,26.160308149468616,70.91972394222934,0.0,81.2918619206379,7.080338618516496,83.45844418853018,
2023-03-26,Ice Cream,history,657098.0,666682.4884097062,4.947373414543801,4.797773227870908,21.13005285042156,37.51044701839833,29.30974981553169,72.78778044774846,0.0,50.10935908848021,9.46800785729281,84.08036848340014,
2023-04-02,Ice Cream,history,936386.0,946661.2372085191,4.715296765902303,4.973985352141253,24.227393683694412,48.408560680047586,20.652989904835614,71.78601296014378,231.43537093300233,26.078406410055575,11.181657985361037,83.37742771790062,
2023-04-09,Ice Cream,history,1272900.0,1216876.9349350338,4.403919886978511,4.380647337400083,26.891616756204513,67.02784616856152,23.92047302928793,71.4116192802994,64.58591852546836,47.608125816671105,11.69708054698663,83.44242890630522,
2023-04-16,Ice Cream,history,1201047.0,1149029.3971155665,4.702086177927767,4.919766520157809,23.24136732511429,63.584576398098775,20.69222010354976,71.18850655479815,227.800026617377,53.68377988665119,14.19621943071346,82.75881673209972,
2023-04-23,Ice Cream,history,742996.0,752761.9283692011,4.993189445335256,4.968281311854257,19.304282020735528,40.73190757182842,17.70525026650071,72.98434071494684,0.0,48.91400486997338,13.729501124331874,81.9332986275708,
2023-04-30,Ice Cream,history,912916.0,956021.2117612137,4.9825891126617785,4.913033349681462,27.657732575581203,35.61559939457725,23.049416386390476,72.56868193833377,54.64167397256387,31.884980799639777,15.43603621393239,80.95241467620797,
2023-05-07,Ice Cream,history,750397.0,768090.420698207,5.069943581790323,4.88207117672256,19.293832910099393,38.96682946046477,16.57014910973737,72.0887381203067,0.0,59.44114177649254,18.29502795119269,82.57072462755885,
2023-05-14,Ice Cream,history,743124.0,751884.6703837413,4.949369171998762,5.092931959556877,17.991286750050772,44.15785125935089,13.356997499899617,73.21644578964252,0.0,23.675048829229883,18.587343202562987,80.82359934524038,
2023-05-21,Ice Cream,history,734476.0,751994.6090640939,5.070749442147974,5.091485911475251,22.605767321941578,35.340509203844746,14.66414458545088,71.91497983195295,0.0,37.846914814399945,20.26110205543384,80.44392893238036,
2023-05-28,Ice Cream,history,651918.0,679544.6562566684,5.013896345553352,4.867308766681841,18.043894998141127,47.10323778772729,11.906962602859815,72.23714235529164,0.0,45.94220823170253,20.189420769205597,80.97281552479922,
2023-06-04,Ice Cream,history,1063721.0,979685.5861732807,5.022691341200004,4.957263226435783,21.975798311789504,35.61525448885867,17.181316083561722,72.54090392456598,42.69131044704668,51.764762625281655,22.661002169371404,80.81143526786012,
2023-06-11,Ice Cream,history,1621236.0,1585105.2002243826,4.7321724359938395,4.720201481230578,21.343000243339453,64.40683446578466,28.853179045575715,72.54737323692575,110.14900564949984,57.37240820061315,20.43886378553205,80.51653648085825,
2023-06-18,Ice Cream,history,1287140.0,1274092.6201942884,4.847785784095114,5.00162451827739,20.073976570028357,52.57600534736768,20.50729287669016,73.25887186326015,0.0,30.37555209735489,21.828820213094176,80.12671549282351,
2023-06-25,Ice Cream,history,1274891.0,1334023.0967526447,4.919251792378459,5.095269476758435,23.816157903803443,36.9159619219264,25.04337115847696,72.88073219626446,0.0,58.12756927891379,24.433334169619947,81.33228891950354,
2023-07-02,Ice Cream,history,1654865.0,1684161.2803802614,4.8293225451758355,4.986105817381317,27.297508693089753,47.870901507206526,28.801656912524308,71.64540051811791,0.0,56.20602071572874,23.988049426280035,80.11037944753257,
2023-07-09,Ice Cream,history,1384092.0,1405048.2994949992,4.927457296109184,4.893226109078843,25.826745753408268,36.998701773229534,28.722739623731915,73.02821683850102,0.0,38.35368152060428,23.32013406968531,81.59234220215897,
2023-07-16,Ice Cream,history,1289723.0,1211853.7115003793,4.940686819290135,4.867335354143837,27.034271647181065,35.93914476610983,28.06015132572667,73.87287497856015,0.0,42.94037219600467,24.183890887028248,81.16496403969586,
2023-07-23,Ice Cream,history,1774494.0,1679624.457748516,5.082566728809219,5.223419618825577,26.179929583137664,31.034407400950407,47.05371272902101,72.48913447054305,135.81253758465468,52.13168425163671,23.488337410510248,80.56987251243564,
2023-07-30,Ice Cream,history,1595451.0,1507380.1432233595,4.89797372496822,5.097758578754997,24.226189089852166,48.0826958959268,24.74606347486608,74.62071205710329,83.49026908487724,27.908400878980192,21.232067127841,80.02480655989163,
2023-08-06,Ice Cream,history,1191260.0,1157493.7668501404,5.1152661990088815,4.917124332920009,20.37008117604136,33.9588931891375,30.89383204897117,73.65166418606637,0.0,40.34910728044885,21.938955975221692,81.19231479198794,
2023-08-13,Ice Cream,history,1188790.0,1110148.42073992,4.936212154332631,5.060133491124346,27.535278051771787,38.941072162394235,17.87807416960032,72.81578648972705,0.0,36.01060772576269,21.697624631206853,81.46808597231951,
2023-08-20,Ice Cream,history,1172116.0,1058876.3132102625,5.044469118763473,4.928505190909276,25.6383953974932,36.24343569610815,16.905536237637698,72.43405599234144,73.483922452029,47.71279048185323,23.200054649484837,80.44173608427003,
2023-08-27,Ice Cream,history,1246999.0,1163122.5689977591,4.978318465027968,5.078379606888207,23.51656608578748,43.26907377792607,22.236483060099825,73.84926663630249,0.0,46.591342747927555,22.40096314188521,82.03697865495275,
2023-09-03,Ice Cream,history,988695.0,954702.9194004347,5.089656491509396,4.969725312455893,20.7226283420627,44.56038654453529,16.703881058391982,74.13067526932716,50.22069030224019,31.79774217218192,21.766996630453026,81.41811326706994,
2023-09-10,Ice Cream,history,1199284.0,1158549.4147460933,5.2642397213594485,5.322255242699567,21.27022640956392,27.22678642766358,55.73272831959138,74.42782040239531,0.0,57.987960720327976,20.681782453968417,83.35033218604883,
2023-09-17,Ice Cream,history,851376.0,844431.0397221707,4.893331692785233,5.050941955152803,19.721801825089305,60.407443810467434,15.784344568317383,73.2389520786964,0.0,45.83275335855346,17.861984809120294,81.37145143422492,
2023-09-24,Ice Cream,history,601132.0,618972.6181496385,5.131055881958917,4.8717901556830085,21.520086377518563,29.39813366978432,18.26337369404184,72.97902792876192,0.0,60.32074303392805,16.9288689829114,82.65448831807383,
2023-10-01,Ice Cream,history,911332.0,916412.821259016,5.14892618286863,5.035390196808951,22.14139290912997,35.88733708386751,27.96798690346668,74.39783233872355,74.62062997043637,32.59419702024527,16.35401814795208,83.40240936850219,
2023-10-08,Ice Cream,history,783548.0,777781.9237777144,5.193354423239788,5.329989680502306,16.78819550963849,39.273816022380345,21.6112829038802,74.21928331416362,107.00634716672472,43.076420365311854,15.214946890585782,83.55671784431773,
2023-10-15,Ice Cream,history,1185564.0,1216351.3540957805,4.627038979132966,4.841338957716146,24.65868061811107,67.51696161575194,19.38065547199112,75.9319215766179,0.0,38.21393732850748,16.153524290801897,82.3970637286763,
2023-10-22,Ice Cream,history,749065.0,754540.4339630004,5.060537594985864,5.228990762009236,21.607250704682695,38.17518481468233,20.91166521476505,73.83979855886201,0.0,23.874495185539107,14.85167086321712,83.83074829927585,
2023-10-29,Ice Cream,history,858433.0,857507.3142460195,4.9053294171315125,4.974077435536601,24.926660814000083,44.14078835055014,18.9659458280409,77.44218571573488,61.15306718725035,32.265297961944746,12.31067858984546,84.47593370864314,
2023-11-05,Ice Cream,history,829603.0,827399.1328233611,4.898803247181527,4.978760706476905,32.909953952526415,37.55245678655366,24.65197308850567,74.57793220091891,0.0,44.52232941495162,10.352567542823484,85.9091980743163,
2023-11-12,Ice Cream,history,644573.0,694542.6073222413,4.89321336855935,4.795142390586592,25.508730719358045,55.100524127806096,25.35617071879073,75.21838967834614,0.0,30.11494028811722,8.531475050774244,84.99625849093209,
2023-11-19,Ice Cream,history,799586.0,798849.7299927345,4.75591829878453,4.577700529919275,24.86435505648465,59.01507091183285,20.231528361421365,73.64282533193051,95.14817687400956,0.0,10.291873917742569,85.26356073272406,
2023-11-26,Ice Cream,history,647761.0,645997.6852298098,4.96816248180128,5.335535657196146,22.388492537975957,46.0615437169399,21.79221924389944,74.08177872751942,0.0,43.673087542065424,7.862900996466086,86.54559455185677,
2023-12-03,Ice Cream,history,1061555.0,1069020.479667346,4.5791426154484824,4.849987431835959,31.852534324524296,55.71425381630616,29.155147233820724,76.4138987738099,74.69006451176747,30.09007835598447,7.835519470779903,85.89360982614991,
2023-12-10,Ice Cream,history,410134.0,421729.49226307863,4.953520674336131,4.969249773378563,22.703315359957507,50.60518390798193,12.939347946228716,78.10060455008332,0.0,52.02778754435554,4.829770497467159,87.2195082844071,
2023-12-17,Ice Cream,history,563933.0,559318.5635067835,4.937990174833747,5.144440877543309,25.394285701090983,46.26874226892224,21.828243761509984,75.19627249569724,72.7520138199471,0.0,5.653950762722352,86.44887049099735,
2023-12-24,Ice Cream,history,696308.0,723507.1813992972,4.885941640762608,5.007997433966232,22.83234679113537,56.46840121758727,24.112639589841944,78.19073933210908,132.56132293960664,53.16937632819097,5.676836057330993,88.46585908039776,
2023-12-31,Ice Cream,history,523942.0,546658.7479558763,4.833509036924114,4.9492857709889035,21.890084076843184,61.93368402439864,17.362517748813993,75.96213449786163,96.17459204268108,47.68086425231702,4.219753868820218,87.9319187380164,
2024-01-07,Ice Cream,history,422581.0,436222.26203760365,4.976640823356335,4.949130625669471,23.965577758100892,45.99624953858679,19.849852205222493,76.98404222265134,0.0,28.782637882968825,3.307700414456305,87.33127593447433,
2024-01-14,Ice Cream,history,292389.0,292418.75135837885,5.292057546607892,4.904912264695067,16.620830338786956,29.7425115434931,19.82081207130127,77.75375156867804,67.05065199261365,32.4823321367751,3.332120091293826,89.78275644677238,
2024-01-21,Ice Cream,history,483098.0,484694.8018981959,5.160678198124857,5.057336902869452,21.875141955237552,36.55443460546118,21.925880993112564,76.73696795819919,122.75577100059454,56.29088920752541,4.758976454585221,90.14685653589522,
2024-01-28,Ice Cream,history,532794.0,529047.5392875521,5.203447533595396,5.0592309913750855,25.381273797990566,33.52579068207345,20.056817228148155,77.68567181963263,0.0,26.56112135538721,6.083046613071854,89.83380523869856,
2024-02-04,Ice Cream,history,482640.0,466022.60015219834,5.228620251797636,5.140090045806477,21.42162381400286,30.7230978511411,20.157455978732383,78.5603666276707,82.08891547307142,33.67480539801245,5.009577459216099,92.41964193304612,
2024-02-11,Ice Cream,history,384159.0,378340.5651972143,5.153085264266353,4.910109162342311,20.535141653665782,38.35841095674951,13.80284622617927,77.48108405360261,0.0,30.684909669890835,4.581781570347554,90.25786690132654,
2024-02-18,Ice Cream,history,573565.0,560498.8637507039,5.287191576542677,5.083753022966284,25.19169656957813,31.26962311141108,19.67242824732851,76.91406073049484,76.41983840449068,56.53032602720314,6.86057495143317,92.28628793510852,
2024-02-25,Ice Cream,history,691903.0,698305.2519040181,4.8879421174832025,4.991462957212334,26.051071831052035,49.505103173179144,21.48589107216218,78.45776020642657,101.35344068635747,21.23573805721671,5.095358371202252,93.60114224391504,
2024-03-03,Ice Cream,history,744856.0,758338.4084456554,4.952776777986957,5.170979132857715,22.27769012868674,50.035828504829496,16.26733603248952,78.5059393628693,170.99165602737864,40.8582895961827,7.519082032014636,92.63034720971726,
2024-03-10,Ice Cream,history,758228.0,768912.9533960359,5.209880179826837,5.1846184106979765,21.06519512130078,34.69860565916744,34.61906227446186,78.02776736773025,0.0,40.60171900912582,8.160192840209376,92.51290250608804,
2024-03-17,Ice Cream,history,1024115.0,1002390.912845108,4.9462565367640385,5.073810663165679,26.708921706085953,49.297783180907665,26.20939450799212,77.19699188785603,48.73686942888478,40.42928285709066,9.82063498238303,93.59378995577292,
2024-03-24,Ice Cream,history,722210.0,747331.9944866261,5.149883147683008,5.073053279604589,21.771871422077357,43.10593287162682,18.10713545418124,78.41337506727442,106.53235586893231,89.71041897512897,9.377090484507072,93.55866064161698,
2024-03-31,Ice Cream,history,982260.0,1011714.9519523375,5.051835991923307,5.194731983511132,23.74465558542377,44.55668614916645,22.56235788908852,77.22868706395485,0.0,73.78429412993229,13.419656677831362,94.50439653851932,
2024-04-07,Ice Cream,history,781989.0,782929.5244144517,5.192506400068772,5.111731222626151,19.034934820028443,44.0877434534144,13.296855224810615,78.66463529982394,205.58117646887715,23.121430445950768,12.72156315269494,96.73613567181104,
2024-04-14,Ice Cream,history,1046353.0,1043932.7125604374,4.897317911710471,5.363535709318723,25.326664833817212,51.79060415228845,14.07129363595413,78.10438224997202,0.0,46.9749242396135,13.77645361359137,94.04926986155716,
2024-04-21,Ice Cream,history,1141620.0,1186340.9526786208,5.103583117633442,5.142229728553165,25.48444331121703,36.239111711695,29.11292618740111,79.70608977492323,0.0,26.685025513027593,17.111647048668868,95.29214618858684,
2024-04-28,Ice Cream,history,743307.0,750757.9480306554,5.399666885124558,5.215593972558551,20.176163719452383,28.25577704578504,22.282472812267223,77.71897404085836,0.0,54.274942585401526,16.516168944312845,95.76010923972896,
2024-05-05,Ice Cream,history,1076256.0,1113003.505726165,4.829264802088977,4.918295735025088,22.335599200960058,65.62421909025869,14.712851748688154,79.8353072607054,0.0,67.51889522947695,18.310955581178668,96.89738075854284,
2024-05-12,Ice Cream,history,1254568.0,1145969.7087442796,5.209597528166785,5.277288105489783,26.191737606553197,33.78921334603889,19.008951212253383,80.080916261369,64.33563268740427,46.17965001955715,19.42603292834756,96.8529545254208,
2024-05-19,Ice Cream,history,1036015.0,1028850.27818263,5.227084407062629,5.149226478188681,21.439263414751593,43.96689408462786,14.44266179574162,78.94769131320021,123.91927083679995,42.67275049744523,17.88353372268214,96.14681754846082,
2024-05-26,Ice Cream,history,1284553.0,1287185.373559488,5.13680862299823,5.076911147750519,23.86947755525793,41.91142154385312,17.90029780953326,81.08376179380775,105.69498309511346,39.39742183944586,18.327597520483177,97.13993264887728,
2024-06-02,Ice Cream,history,1292974.0,1316153.7119235129,5.114949237343088,5.209624023765445,22.469936597209376,43.5304740699444,16.39516509617129,79.72523181191167,41.077393772122626,26.993702619324143,21.338936173713225,96.32842582137256,
